commitment_id,visit_id,dealer_id,sales_person_id,product_id,product_category_id,product_description,quantity_promised,unit_of_measure,commitment_date,expected_order_date,expected_delivery_date,status,converted_order_id,converted_quantity,conversion_date,confidence_score,extraction_source,is_consumed,consumed_by_order_id,notes,created_at,updated_at
82940403-84f8-4bbf-a201-7176b14e0b68,d62f91f5-c0ce-4de2-b7d4-ae1ff9ffcc0d,dc84c823-845e-4588-859b-49a7e3d43b3c,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,12 pcs 1kg,12,PCS,2024-10-10,2024-10-14,2024-10-15,PENDING,,0,,0.92,Delivery chahiye,0,,,2024-10-10,2024-10-10
fc603d5d-1cc7-488e-84e7-3c80e440dcf2,b931724e-5200-4550-9e5e-0abc25b7d7e7,672f6872-5e9a-4153-9cf7-9bad9ee0eff3,92522288-0375-4a48-a9b2-822815269255,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,1 case 500g,72,PCS,2024-11-18,2024-11-20,2024-11-21,PARTIAL,,53,2024-11-22,0.71,Order liya,0,,,2024-11-18,2024-11-22
a2d11de8-4761-4c73-a07d-98d8722a81a3,5fea1df4-cd7a-44d0-8205-68e3c04100f0,34d40fdb-61b7-4fcd-8fd7-b6266b662296,fe0888ac-3ea5-4fba-846c-2294c69f1659,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,2 cases of 1kg,24,PCS,2024-12-17,2024-12-19,2024-12-22,PENDING,,0,,0.75,Stock check kiya,0,,,2024-12-17,2024-12-17
29a30a48-eb2f-485b-b033-a9dd1f25a9d6,4aad7b1f-6bc5-4558-ad49-c9c3a0f03292,256796f6-3eaf-4043-91bf-faa41d78325a,0de98ea1-d767-49c6-97d0-d792e515bae7,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,2 cases of 500g,24,PCS,2024-12-23,2024-12-25,2024-12-26,CONVERTED,,24,2024-12-23,0.92,Stock check kiya,1,,,2024-12-23,2024-12-23
6258331c-0f1d-4fbb-8ea7-509af133fd26,fb2ead49-0651-4f13-a26a-440891479edc,115804b5-d9c6-401e-a450-d16354ecaf2d,0de98ea1-d767-49c6-97d0-d792e515bae7,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,1 case 500g,72,PCS,2024-04-30,2024-05-07,2024-05-08,PENDING,,0,,0.73,Order liya,0,,,2024-04-30,2024-04-30
b9eec21c-71cf-46e5-9a95-97c0f4dd524e,7150e8c5-c4bf-446e-b24f-0c58a05d05f7,34d40fdb-61b7-4fcd-8fd7-b6266b662296,fe0888ac-3ea5-4fba-846c-2294c69f1659,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,48 pcs 500g,24,PCS,2024-06-27,2024-07-02,2024-07-05,CONVERTED,,24,2024-07-04,0.9,Order liya,1,,,2024-06-27,2024-07-04
af829579-8374-4ae3-93b4-a81dd5110dfc,4d52a2ba-8c1f-45c2-8b13-64ed91b130ce,e239d371-6d2f-47bc-98f7-f79cfbbfb521,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,1 case 500g,72,PCS,2024-04-25,2024-04-29,2024-05-02,PENDING,,0,,0.7,Case order diya,0,,,2024-04-25,2024-04-25
2e5ee07a-8d23-4df7-bb01-51b1fff0a04e,c4f2d84c-7f6b-41f2-a9f4-d294def07eeb,22e73046-8fe1-47f8-b7e2-c67e1cc1a458,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,2 cases of 1kg,24,PCS,2024-12-10,2024-12-13,2024-12-16,CONVERTED,,24,2024-12-11,0.91,Case order diya,1,,,2024-12-10,2024-12-11
1ac4154c-fc56-48f3-82dd-6ec40477c215,6a1fb224-43b2-49d6-a9b9-988d6baa8777,22e73046-8fe1-47f8-b7e2-c67e1cc1a458,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,1 case 1kg,12,PCS,2024-10-04,2024-10-08,2024-10-11,CONVERTED,,12,2024-10-08,0.87,Order liya,1,,,2024-10-04,2024-10-08
a572b80c-49fb-46c1-8e1c-948672f8595a,b4f2f489-4f77-4f61-ba1c-c7be147cbd5a,9198bfa1-1b5b-4a67-a310-ac2db2875058,92522288-0375-4a48-a9b2-822815269255,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,3 cases 1kg,36,PCS,2024-12-23,2024-12-30,2025-01-01,PENDING,,0,,0.75,Case order diya,0,,,2024-12-23,2024-12-23
47d16b99-6e08-4a06-998d-d482ff4a6351,ad2c3afa-bf71-432c-ba87-d64a5d9f8a65,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,2 cases of 500g,24,PCS,2024-11-21,2024-11-26,2024-11-29,CONVERTED,,24,2024-11-29,0.75,Stock check kiya,1,,,2024-11-21,2024-11-29
e29ba10a-200d-426d-89db-5d2ad02c535d,66f1cfa1-1118-4ccd-a702-942c8aed285d,76fd9001-d837-4dd4-9c5d-fae3eabe879a,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,12 pcs 1kg,36,PCS,2024-03-29,2024-04-02,2024-04-05,CONVERTED,,36,2024-04-05,0.87,Stock check kiya,1,,,2024-03-29,2024-04-05
a4a13ab9-1dfb-4e4f-a09a-0262a8a1353a,33652200-8751-4a08-9b2e-86fd71773ae4,4260ce4c-5209-476c-afb1-655f9e02133d,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,48 pcs 500g,24,PCS,2025-02-19,2025-02-21,2025-02-22,EXPIRED,,0,,0.85,Delivery chahiye,0,,Follow up required,2025-02-19,2025-02-19
6e388f61-b849-4b50-a375-495c11d91e32,73ab30d9-58c2-41e4-8334-e056ed6d8848,34d40fdb-61b7-4fcd-8fd7-b6266b662296,fe0888ac-3ea5-4fba-846c-2294c69f1659,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,1 case 1kg,12,PCS,2025-01-28,2025-02-03,2025-02-06,CONVERTED,,12,2025-02-01,0.88,Order liya,1,,,2025-01-28,2025-02-01
349b334d-eac2-475f-bf93-dfc01f16f32e,a875e90e-fcf5-4970-acde-9bbb941255e0,115804b5-d9c6-401e-a450-d16354ecaf2d,0de98ea1-d767-49c6-97d0-d792e515bae7,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,2 cases of 500g,72,PCS,2024-12-03,2024-12-09,2024-12-12,CONVERTED,,72,2024-12-11,0.8,Delivery chahiye,1,,,2024-12-03,2024-12-11
f455c411-2e00-477c-9e21-10458e66de18,5261e6a6-7951-41a2-8ab9-e8c301329416,2566205d-339c-4157-a1f7-c907482ec0a3,0de98ea1-d767-49c6-97d0-d792e515bae7,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,48 pcs 500g,48,PCS,2025-01-28,2025-02-01,2025-02-03,PENDING,,0,,0.82,Delivery chahiye,0,,,2025-01-28,2025-01-28
13d78fd0-ad95-4ce8-9563-1659e77b90e8,740f2676-5c3e-46a1-8b14-dedc481dcf2b,2505c043-13e5-425f-a34f-ad854ef43c6b,fe0888ac-3ea5-4fba-846c-2294c69f1659,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,2 cases of 1kg,24,PCS,2024-12-17,2024-12-23,2024-12-26,CANCELLED,,0,,0.72,Stock check kiya,0,,,2024-12-17,2024-12-17
9c9fd414-da25-49e8-ac1c-e1a1f276aac6,6a4433d9-4660-4003-b2c8-dc8f14772a9a,dc84c823-845e-4588-859b-49a7e3d43b3c,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,24 pcs 500g,24,PCS,2024-03-13,2024-03-20,2024-03-22,EXPIRED,,0,,0.8,Order liya,0,,,2024-03-13,2024-03-13
84a520e9-eacc-41d5-8dd0-4e2bc8bc7cbc,8e407c17-c7a2-4982-b1b5-fa80e23a9810,34d40fdb-61b7-4fcd-8fd7-b6266b662296,fe0888ac-3ea5-4fba-846c-2294c69f1659,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,12 pcs 1kg,24,PCS,2024-05-22,2024-05-24,2024-05-27,EXPIRED,,0,,0.81,Delivery chahiye,0,,,2024-05-22,2024-05-22
ca5351c5-e7d7-4fef-a94c-50bc36f73bcc,15ada75a-96d2-419e-9422-694041a12826,9198bfa1-1b5b-4a67-a310-ac2db2875058,92522288-0375-4a48-a9b2-822815269255,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,1 case 1kg,36,PCS,2024-09-09,2024-09-12,2024-09-15,CONVERTED,,36,2024-09-10,0.77,Case order diya,1,,,2024-09-09,2024-09-10
c29765f1-1cb4-48e9-aab7-fa8d6756a319,03cb43ab-10f3-4a58-842b-2d4c1ff32cbe,9198bfa1-1b5b-4a67-a310-ac2db2875058,92522288-0375-4a48-a9b2-822815269255,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,2 cases of 500g,48,PCS,2024-09-02,2024-09-06,2024-09-09,CONVERTED,,48,2024-09-04,0.86,Delivery chahiye,1,,,2024-09-02,2024-09-04
743517b7-90e7-46ac-bb2a-e5a06726c86d,f801e576-ab12-4c31-bafb-1b3a1a57a5c2,2566205d-339c-4157-a1f7-c907482ec0a3,0de98ea1-d767-49c6-97d0-d792e515bae7,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,2 cases of 500g,24,PCS,2025-01-14,2025-01-15,2025-01-16,CONVERTED,,24,2025-01-12,0.88,Stock check kiya,1,,,2025-01-14,2025-01-12
a96350cf-3cfd-4718-abd5-ad873a6238a5,7f7509af-215f-4ea3-b849-78d4c8f82c2b,3a111a3b-2224-4624-9b80-d7ecddb28395,0de98ea1-d767-49c6-97d0-d792e515bae7,72f40484-f49b-4f82-9a99-d22ec799c523,744c7d64-3997-48f3-8de0-3e5b95232570,12 pcs 2kg,6,PCS,2024-04-06,2024-04-10,2024-04-13,CONVERTED,,6,2024-04-12,0.79,Stock check kiya,1,,,2024-04-06,2024-04-12
da6d32dc-dd7c-4852-96ce-1253622ae182,9a87531a-c2a6-4c6c-8a12-66db6085b33c,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,24 pcs 500g,48,PCS,2024-05-07,2024-05-09,2024-05-12,CONVERTED,,48,2024-05-07,0.88,Stock check kiya,1,,,2024-05-07,2024-05-07
92a2a984-f146-4198-905c-898dab414574,589afd7f-ddf4-4190-9323-a7d2d54201cd,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,3 cases 1kg,24,PCS,2024-08-20,2024-08-25,2024-08-26,CONVERTED,,24,2024-08-22,0.85,Delivery chahiye,1,,,2024-08-20,2024-08-22
4f8f6424-f653-435f-b03f-3c7bcdaea714,67090299-c375-4d6c-9d88-244d52ef16a7,0065fc9e-691f-412d-a732-28b741dbb336,fe0888ac-3ea5-4fba-846c-2294c69f1659,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,1 case 500g,24,PCS,2025-02-21,2025-02-22,2025-02-25,CONVERTED,,24,2025-02-23,0.7,Delivery chahiye,1,,,2025-02-21,2025-02-23
e84b0b8c-bbc0-4876-a39e-341a59265290,0ce9aef2-2667-48a0-aa3e-3fb42aebdd2a,34d40fdb-61b7-4fcd-8fd7-b6266b662296,fe0888ac-3ea5-4fba-846c-2294c69f1659,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,12 pcs 1kg,36,PCS,2024-10-19,2024-10-23,2024-10-24,CONVERTED,,36,2024-10-25,0.94,Delivery chahiye,1,,,2024-10-19,2024-10-25
e4f19b02-8e47-44e3-8e3c-eb81e638b97c,4d1e51e5-688f-44f3-bcf2-4ed21a824cd9,3a111a3b-2224-4624-9b80-d7ecddb28395,0de98ea1-d767-49c6-97d0-d792e515bae7,72f40484-f49b-4f82-9a99-d22ec799c523,744c7d64-3997-48f3-8de0-3e5b95232570,12 pcs 2kg,12,PCS,2025-02-22,2025-03-01,2025-03-04,PENDING,,0,,0.92,Stock check kiya,0,,,2025-02-22,2025-02-22
1c520471-9d8f-46aa-a6b8-0338e958af8f,7212d03f-e7f6-45b4-a85f-279d08138203,7865188e-8b7d-491c-90b0-ffdd5d703d52,fe0888ac-3ea5-4fba-846c-2294c69f1659,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,2 cases of 1kg,36,PCS,2024-10-16,2024-10-19,2024-10-22,PENDING,,0,,0.93,Delivery chahiye,0,,Follow up required,2024-10-16,2024-10-16
282f03b6-7673-49f2-873c-2d9e3cdb7697,1bf038af-607a-42cb-a6a7-2dd059d4643b,34d40fdb-61b7-4fcd-8fd7-b6266b662296,fe0888ac-3ea5-4fba-846c-2294c69f1659,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,3 cases 1kg,36,PCS,2024-12-11,2024-12-17,2024-12-18,EXPIRED,,0,,0.85,Order liya,0,,Follow up required,2024-12-11,2024-12-11
66abe9ae-83e8-4dca-a9e0-ddfe2cfd8d70,ad7d36bf-3d67-454b-afb0-bbb31d454fa0,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,2 cases of 500g,72,PCS,2024-10-25,2024-10-31,2024-11-03,PARTIAL,,56,2024-10-28,0.79,Case order diya,0,,,2024-10-25,2024-10-28
4f2a0c6f-3180-4993-a8ed-f560d5a09564,db2e8089-31f9-4335-afaa-e9199ba97932,4260ce4c-5209-476c-afb1-655f9e02133d,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,48 pcs 500g,24,PCS,2024-10-19,2024-10-25,2024-10-27,CONVERTED,,24,2024-10-26,0.8,Case order diya,1,,Follow up required,2024-10-19,2024-10-26
3c2239e8-d48b-42f9-900f-e301b0042ffa,acfc3fed-2eb0-4718-ba61-4c0109f191b9,2505c043-13e5-425f-a34f-ad854ef43c6b,fe0888ac-3ea5-4fba-846c-2294c69f1659,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,2 cases of 1kg,36,PCS,2024-07-08,2024-07-10,2024-07-13,CONVERTED,,36,2024-07-11,0.81,Case order diya,1,,,2024-07-08,2024-07-11
f139fa29-a6f7-4720-81a2-9e65acc037eb,2f018a08-9660-405a-95c0-3c2bd95f516b,ebecfffa-f6cf-46ab-98b0-2cba276c61e7,fe0888ac-3ea5-4fba-846c-2294c69f1659,72f40484-f49b-4f82-9a99-d22ec799c523,744c7d64-3997-48f3-8de0-3e5b95232570,6 pcs 2kg,6,PCS,2024-03-02,2024-03-08,2024-03-10,EXPIRED,,0,,0.8,Order liya,0,,,2024-03-02,2024-03-02
0e5076b5-d19c-4140-816e-3f8467142910,780c1b12-8394-45c4-a5ab-a51982f93c4c,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,24 pcs 500g,48,PCS,2024-04-03,2024-04-09,2024-04-11,CONVERTED,,48,2024-04-10,0.81,Delivery chahiye,1,,,2024-04-03,2024-04-10
5d3e0502-3846-4f13-addc-5fdc1c71f767,dc465bd1-690a-437c-a2b0-fad6526d2028,4260ce4c-5209-476c-afb1-655f9e02133d,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,1 case 1kg,24,PCS,2024-12-06,2024-12-07,2024-12-10,EXPIRED,,0,,0.9,Stock check kiya,0,,,2024-12-06,2024-12-06
3b257057-bd26-4942-8c58-886d23312510,d6be356d-3f14-4a24-8dc4-d70169c7ab3b,3021fc48-2b92-41d2-ae1b-1fdcd120a039,92522288-0375-4a48-a9b2-822815269255,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,1 case 500g,72,PCS,2024-06-08,2024-06-11,2024-06-12,CONVERTED,,72,2024-06-08,0.74,Case order diya,1,,,2024-06-08,2024-06-08
3726500b-dea1-4a69-8fe6-48e839115ec7,a98e7fc3-882c-4cb8-a77d-3fd2eca68d95,672f6872-5e9a-4153-9cf7-9bad9ee0eff3,92522288-0375-4a48-a9b2-822815269255,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,12 pcs 1kg,36,PCS,2024-04-08,2024-04-10,2024-04-12,CONVERTED,,36,2024-04-09,0.93,Case order diya,1,,,2024-04-08,2024-04-09
4ef35b36-6870-44d4-a3ef-181e8a9bede4,19f765fc-b929-4abd-bc0c-f12e66d05912,fd656c0c-f9a1-4da7-a4c7-8f457f619af2,92522288-0375-4a48-a9b2-822815269255,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,48 pcs 500g,48,PCS,2024-06-04,2024-06-06,2024-06-07,CONVERTED,,48,2024-06-03,0.75,Delivery chahiye,1,,,2024-06-04,2024-06-03
358f43cd-ebfd-4c2a-9051-a6154db43553,a2f74d6e-0247-40bb-93b5-b09b007a1938,7865188e-8b7d-491c-90b0-ffdd5d703d52,fe0888ac-3ea5-4fba-846c-2294c69f1659,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,24 pcs 500g,48,PCS,2024-06-13,2024-06-14,2024-06-15,CONVERTED,,48,2024-06-11,0.83,Case order diya,1,,Follow up required,2024-06-13,2024-06-11
23b70b11-4d8d-4d95-aae2-bbace80fcf77,c38bca17-4d31-491a-9b4f-81a44500dd63,115804b5-d9c6-401e-a450-d16354ecaf2d,0de98ea1-d767-49c6-97d0-d792e515bae7,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,48 pcs 500g,48,PCS,2024-06-22,2024-06-26,2024-06-28,EXPIRED,,0,,0.7,Order liya,0,,,2024-06-22,2024-06-22
fc8285c5-e444-4d15-88c2-c18ebb62ae4e,1957db8e-ff19-4a67-a097-518004731569,e239d371-6d2f-47bc-98f7-f79cfbbfb521,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,2 cases of 500g,48,PCS,2025-02-22,2025-02-25,2025-02-27,CONVERTED,,48,2025-02-26,0.81,Order liya,1,,,2025-02-22,2025-02-26
be6c8188-e2f0-445a-ab83-e28bb32bbde8,ea3a9c45-ed10-4246-b581-f0cc5c1f0576,dc84c823-845e-4588-859b-49a7e3d43b3c,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,24 pcs 500g,24,PCS,2024-06-18,2024-06-25,2024-06-27,CONVERTED,,24,2024-06-28,0.71,Delivery chahiye,1,,,2024-06-18,2024-06-28
d0734c36-367f-43d7-8d3c-869fee378232,5441d3ed-d4a6-46a6-8b05-7f55a25226ee,115804b5-d9c6-401e-a450-d16354ecaf2d,0de98ea1-d767-49c6-97d0-d792e515bae7,72f40484-f49b-4f82-9a99-d22ec799c523,744c7d64-3997-48f3-8de0-3e5b95232570,12 pcs 2kg,18,PCS,2024-09-11,2024-09-18,2024-09-20,CONVERTED,,18,2024-09-20,0.88,Order liya,1,,,2024-09-11,2024-09-20
1d49592f-9838-4a66-b8d5-f31e4d7df0b2,94caed65-af41-4437-aceb-098c55b1500b,ebecfffa-f6cf-46ab-98b0-2cba276c61e7,fe0888ac-3ea5-4fba-846c-2294c69f1659,72f40484-f49b-4f82-9a99-d22ec799c523,744c7d64-3997-48f3-8de0-3e5b95232570,12 pcs 2kg,6,PCS,2024-06-05,2024-06-06,2024-06-08,CONVERTED,,6,2024-06-07,0.73,Stock check kiya,1,,,2024-06-05,2024-06-07
c5a85796-5ff3-4b98-bb75-60d9b979e042,db660f5b-d2b3-407c-8ac6-ff5cf1849c7f,2505c043-13e5-425f-a34f-ad854ef43c6b,fe0888ac-3ea5-4fba-846c-2294c69f1659,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,1 case 500g,72,PCS,2024-06-10,2024-06-14,2024-06-17,PENDING,,0,,0.88,Order liya,0,,,2024-06-10,2024-06-10
a1658310-d4fd-402c-8cf6-4eb51157e035,2efb35f2-b298-490c-88ed-c9c582eca359,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,2 cases of 500g,48,PCS,2024-12-28,2024-12-31,2025-01-03,CONVERTED,,48,2025-01-03,0.7,Stock check kiya,1,,,2024-12-28,2025-01-03
8293893d-c802-4252-aac1-d957fa7283d5,e49f0196-bcde-486f-a12b-69d88bd9ea56,f3add840-d8ad-457e-a501-c460549a2a61,92522288-0375-4a48-a9b2-822815269255,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,2 cases of 1kg,24,PCS,2024-07-02,2024-07-04,2024-07-07,CONVERTED,,24,2024-07-01,0.7,Stock check kiya,1,,Follow up required,2024-07-02,2024-07-01
6c09886c-67ce-4f0e-a34e-f32206088f8e,3fa089de-c57d-4deb-bd08-9f2604938b6a,0065fc9e-691f-412d-a732-28b741dbb336,fe0888ac-3ea5-4fba-846c-2294c69f1659,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,2 cases of 1kg,24,PCS,2025-01-14,2025-01-15,2025-01-18,CONVERTED,,24,2025-01-14,0.72,Delivery chahiye,1,,,2025-01-14,2025-01-14
04d919d2-ca67-47ba-9aa0-a2ff634a61a0,e7902af7-e5a9-421b-a2e0-c2fc7b4ac3a1,4260ce4c-5209-476c-afb1-655f9e02133d,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,2 cases of 1kg,12,PCS,2025-02-10,2025-02-15,2025-02-17,PENDING,,0,,0.85,Stock check kiya,0,,Follow up required,2025-02-10,2025-02-10
20d1fe5a-f80f-4f50-b19e-c4420f6ca534,a0475aed-b57c-4876-adae-057feb7cbc46,baabea0b-282b-41ac-8a02-f2c72a0ee4ce,92522288-0375-4a48-a9b2-822815269255,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,2 cases of 1kg,36,PCS,2024-03-16,2024-03-19,2024-03-20,PARTIAL,,21,2024-03-20,0.92,Stock check kiya,0,,Follow up required,2024-03-16,2024-03-20
071d09a1-646c-4f11-a4ea-e2f371a40548,455ad097-79b8-452d-848b-daa3f7702f7a,baabea0b-282b-41ac-8a02-f2c72a0ee4ce,92522288-0375-4a48-a9b2-822815269255,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,3 cases 1kg,36,PCS,2025-02-08,2025-02-12,2025-02-13,CONVERTED,,36,2025-02-15,0.83,Order liya,1,,,2025-02-08,2025-02-15
02e03786-f086-47d9-8464-f9cf72ef4aab,91ab448e-8aa5-4e95-b3b1-7fc18ac945a3,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,12 pcs 1kg,36,PCS,2024-11-01,2024-11-04,2024-11-07,CONVERTED,,36,2024-11-05,0.94,Stock check kiya,1,,,2024-11-01,2024-11-05
2c82b321-bd3f-47b6-8d0e-afbb8dba7e4f,982171df-b8d8-480a-a87e-84d789321a3c,34d40fdb-61b7-4fcd-8fd7-b6266b662296,fe0888ac-3ea5-4fba-846c-2294c69f1659,72f40484-f49b-4f82-9a99-d22ec799c523,744c7d64-3997-48f3-8de0-3e5b95232570,12 pcs 2kg,18,PCS,2024-08-15,2024-08-21,2024-08-23,PENDING,,0,,0.7,Order liya,0,,,2024-08-15,2024-08-15
cb0d302d-09ee-4acc-ae6e-9ac44a59d719,b721fc8b-6d1f-4093-98f1-8490196e6957,587fe5f4-a612-4ee8-8f98-b53fbc7c5b51,0de98ea1-d767-49c6-97d0-d792e515bae7,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,24 pcs 500g,72,PCS,2024-07-24,2024-07-26,2024-07-27,CONVERTED,,72,2024-07-23,0.9,Case order diya,1,,,2024-07-24,2024-07-23
19f40f4d-7215-47a4-b079-4bb1d617c91a,0ab06e15-1473-4b10-82ee-8c9510ca21e2,2566205d-339c-4157-a1f7-c907482ec0a3,0de98ea1-d767-49c6-97d0-d792e515bae7,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,48 pcs 500g,24,PCS,2024-08-26,2024-08-27,2024-08-30,CONVERTED,,24,2024-08-30,0.92,Order liya,1,,,2024-08-26,2024-08-30
76e71fb2-2e8e-475b-9801-292caa4008d4,4638d8c5-f644-43c1-905e-3f0985f883a9,34d40fdb-61b7-4fcd-8fd7-b6266b662296,fe0888ac-3ea5-4fba-846c-2294c69f1659,72f40484-f49b-4f82-9a99-d22ec799c523,744c7d64-3997-48f3-8de0-3e5b95232570,6 pcs 2kg,6,PCS,2024-10-01,2024-10-05,2024-10-08,PARTIAL,,4,2024-10-05,0.72,Case order diya,0,,,2024-10-01,2024-10-05
c3ac1101-8c02-4042-aec2-01d0086773f7,fd62108d-53b4-4ba5-956e-43194a74132f,0065fc9e-691f-412d-a732-28b741dbb336,fe0888ac-3ea5-4fba-846c-2294c69f1659,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,2 cases of 1kg,24,PCS,2024-07-23,2024-07-28,2024-07-29,CONVERTED,,24,2024-07-25,0.8,Stock check kiya,1,,Follow up required,2024-07-23,2024-07-25
