stop_id,route_id,dealer_id,order_id,stop_sequence,stop_type,quantity_to_deliver,quantity_delivered,status,planned_arrival,actual_arrival,departure_time,is_drop_sale,drop_sale_source,notes,created_at,updated_at
1690057f-53e9-4889-88cc-6e796bbecf26,9ab931dd-c0ef-4370-a8f5-c1919590bc4b,7114cd1c-d765-471a-bbf0-5660d28756dc,644ec76f-e78c-4cec-a017-c880e2ab3bc4,2,DELIVERY,43,43,COMPLETED,09:32:00,09:47:00,09:58:00,0,,,2024-05-21,2024-05-21
bdd9f94f-18b5-4805-9b63-12859ea7ab2b,9ab931dd-c0ef-4370-a8f5-c1919590bc4b,5881aaf5-037c-4728-9071-8b104e5413dc,f8586f33-f6a1-4fa6-b308-37979f78dc97,3,DELIVERY,8,8,COMPLETED,10:02:00,10:00:00,10:17:00,0,,,2024-05-21,2024-05-21
a3722aec-64cc-4180-a55a-5ecbac615f06,9ab931dd-c0ef-4370-a8f5-c1919590bc4b,a1165b38-7316-4cb3-85a9-b3308a230b7c,5fae8f06-2607-4c15-9341-a1e505ac8363,4,DELIVERY,45,45,COMPLETED,11:28:00,11:18:00,11:34:00,0,,,2024-05-21,2024-05-21
df8bff5f-8e3f-48e9-a110-0d39cd65c4a4,9ab931dd-c0ef-4370-a8f5-c1919590bc4b,2cb90ac4-4648-4431-9037-ad47b22ad864,9cd11521-15ff-4cf8-8a95-7626b70af33e,5,DELIVERY,29,29,COMPLETED,12:27:00,12:30:00,12:41:00,0,,,2024-05-21,2024-05-21
72f726a2-cb97-4df5-962c-36f541a4cee4,9ab931dd-c0ef-4370-a8f5-c1919590bc4b,aa142594-8770-46cb-bf05-77eb4736c7e4,cf4158c3-7c0c-4cff-9870-4fba20ad8e05,6,DELIVERY,35,35,COMPLETED,13:00:00,13:00:00,13:12:00,0,,,2024-05-21,2024-05-21
1b51168a-8fce-4346-bf07-dd88c4e955c6,9ab931dd-c0ef-4370-a8f5-c1919590bc4b,cbdda1a1-3a43-475c-a2f8-6dce82d99f2f,30c703b0-b635-4ded-9c69-1682d6030701,7,DELIVERY,40,40,COMPLETED,14:13:00,14:28:00,14:48:00,0,,,2024-05-21,2024-05-21
77e7c0a1-738a-4935-b503-f6c5429cea12,9ab931dd-c0ef-4370-a8f5-c1919590bc4b,de4699bf-d9e7-45b9-9875-43405fdc2981,6c96fcde-45db-4d7c-bbfc-bfd6889da57a,8,DELIVERY,22,22,COMPLETED,15:43:00,15:39:00,15:53:00,0,,,2024-05-21,2024-05-21
9d0d61a2-2df1-4088-aa93-9e86d52ec8d0,ed36957f-f368-4596-b84f-a34353fff68b,493470d1-7f49-4d7f-88c7-30d85187f126,a47058d2-1dd5-49ad-bad1-3c6b28d15d0f,1,DELIVERY,31,31,COMPLETED,08:22:00,08:36:00,08:48:00,0,,,2024-05-23,2024-05-23
f3a9d704-7905-42d4-aafb-3b2903b26364,ed36957f-f368-4596-b84f-a34353fff68b,7865188e-8b7d-491c-90b0-ffdd5d703d52,5922b7b1-ca66-44d6-b26d-ba3d5451a60c,2,DELIVERY,18,18,COMPLETED,09:03:00,09:00:00,09:14:00,0,,,2024-05-23,2024-05-23
f9afbbda-e641-4ca9-a5ee-76fff1e63081,ed36957f-f368-4596-b84f-a34353fff68b,2505c043-13e5-425f-a34f-ad854ef43c6b,6d0e1c86-3bb7-4958-9e87-18a15441ff66,3,DELIVERY,36,36,COMPLETED,10:44:00,10:49:00,10:59:00,0,,,2024-05-23,2024-05-23
e2bfb2c7-f4fd-447f-9c58-17e85e1b558f,ed36957f-f368-4596-b84f-a34353fff68b,34d40fdb-61b7-4fcd-8fd7-b6266b662296,b55f9052-033c-411f-848c-b59dec789663,4,DELIVERY,40,40,COMPLETED,11:21:00,11:25:00,11:37:00,0,,,2024-05-23,2024-05-23
02ece008-6269-4263-8409-918ac1a444f5,ed36957f-f368-4596-b84f-a34353fff68b,ebecfffa-f6cf-46ab-98b0-2cba276c61e7,53871747-774d-4e88-a954-0b65385304aa,5,DELIVERY,14,14,COMPLETED,12:03:00,12:00:00,12:16:00,0,,,2024-05-23,2024-05-23
48395e7c-54a4-49b4-a226-59cff8c787a9,ed36957f-f368-4596-b84f-a34353fff68b,6768cbbe-636f-40da-9bdd-6bfbbfd44019,7a74fca4-9687-4e44-a04d-62b5e3eb94e7,6,DELIVERY,28,28,COMPLETED,13:43:00,13:47:00,13:59:00,0,,,2024-05-23,2024-05-23
d141ef5a-e627-4627-b395-c18e2f67fae7,ed36957f-f368-4596-b84f-a34353fff68b,0065fc9e-691f-412d-a732-28b741dbb336,1e3d86f0-b46a-4e18-a5e8-aa273898d42c,7,DELIVERY,25,25,COMPLETED,14:41:00,14:29:00,14:43:00,0,,,2024-05-23,2024-05-23
097e8481-849b-4ae9-87f9-a937eca905c3,ed36957f-f368-4596-b84f-a34353fff68b,b2ef95e6-8719-44a0-917a-1043a02ce2b0,04fe6727-306b-4bd5-9b3f-c7ea0baf617c,8,DELIVERY,46,46,COMPLETED,15:03:00,15:00:00,15:18:00,0,,,2024-05-23,2024-05-23
e716edd3-a352-4171-aa84-aaed0ae6fdc6,ed36957f-f368-4596-b84f-a34353fff68b,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,98753e0f-706a-45c5-87b2-c59c199bc773,9,DELIVERY,6,6,COMPLETED,16:13:00,16:27:00,16:41:00,0,,,2024-05-23,2024-05-23
492f896a-ee89-4218-9560-733011d7334f,11b88d31-cd08-41db-8ce5-3855dd424f6d,9198bfa1-1b5b-4a67-a310-ac2db2875058,f6acb680-07eb-4bb6-93d7-6a1f0ca6cd9c,1,DROP_SALE,33,33,COMPLETED,08:26:00,08:27:00,08:44:00,1,f6acb680-07eb-4bb6-93d7-6a1f0ca6cd9c,,2024-05-24,2024-05-24
77b65c28-0cb1-40c1-bed6-a6dad0f17257,11b88d31-cd08-41db-8ce5-3855dd424f6d,f3add840-d8ad-457e-a501-c460549a2a61,0cf7e104-3ce8-4ba7-9523-c1784e9f8bec,2,DELIVERY,7,7,COMPLETED,09:42:00,09:52:00,09:59:00,0,,,2024-05-24,2024-05-24
522d495c-61a1-47f7-911b-fc9e2280cdf2,11b88d31-cd08-41db-8ce5-3855dd424f6d,3021fc48-2b92-41d2-ae1b-1fdcd120a039,dd8de212-4254-4a31-817a-2dd400ed7f9d,3,DELIVERY,37,37,COMPLETED,10:39:00,10:36:00,10:48:00,0,,,2024-05-24,2024-05-24
555752e0-1538-42a4-aaf6-c671e14aa2d1,11b88d31-cd08-41db-8ce5-3855dd424f6d,baabea0b-282b-41ac-8a02-f2c72a0ee4ce,7625f5a5-4461-4669-bf7b-a1f96eef206d,4,DELIVERY,33,33,COMPLETED,11:30:00,11:18:00,11:30:00,0,,,2024-05-24,2024-05-24
19d6e79b-450b-4696-a04f-901cf0db30a1,11b88d31-cd08-41db-8ce5-3855dd424f6d,fd656c0c-f9a1-4da7-a4c7-8f457f619af2,0d3ddc6c-ea09-4d7a-ab28-18b59d57f694,5,DELIVERY,22,22,COMPLETED,12:24:00,12:31:00,12:46:00,0,,,2024-05-24,2024-05-24
4457b740-19a3-43c0-8fb9-394a8a10633c,11b88d31-cd08-41db-8ce5-3855dd424f6d,524e5021-ef84-4ef8-8dd2-373b17b61207,bce3708e-f82a-4edf-be59-6976c438a143,6,DELIVERY,31,31,COMPLETED,13:23:00,13:27:00,13:46:00,0,,,2024-05-24,2024-05-24
91bc1b40-11bb-4117-99b3-a3ea7d637ff6,11b88d31-cd08-41db-8ce5-3855dd424f6d,7178f55e-6bbc-4f51-8768-e2277e170ca5,837f5c85-96aa-4340-865c-6b0e43bfe856,7,DELIVERY,46,46,COMPLETED,14:06:00,14:04:00,14:24:00,0,,,2024-05-24,2024-05-24
eb82915a-7e5a-4e1f-aa94-2a009c1428d2,11b88d31-cd08-41db-8ce5-3855dd424f6d,672f6872-5e9a-4153-9cf7-9bad9ee0eff3,c1285767-1959-4592-abf6-7bd9b51b41e2,8,DELIVERY,40,40,COMPLETED,15:43:00,15:31:00,15:44:00,0,,,2024-05-24,2024-05-24
6d84caef-e0d1-431f-a346-ccc6df19e312,ac02f25d-9dba-49ea-9cf7-a532d3125dcc,9580c8f6-6df1-4dd7-b0aa-6bfc58b89c5c,d7dc9bc6-13c7-4525-ad6f-4ab3e700270e,1,DELIVERY,7,7,COMPLETED,08:08:00,08:00:00,08:13:00,0,,,2024-05-28,2024-05-28
9a49bc01-cf86-4540-9028-40258e7d30a9,ac02f25d-9dba-49ea-9cf7-a532d3125dcc,e239d371-6d2f-47bc-98f7-f79cfbbfb521,3e1100f8-9566-4a85-b1a8-f560f89f3505,2,DELIVERY,29,29,COMPLETED,09:01:00,09:13:00,09:32:00,0,,,2024-05-28,2024-05-28
8c037090-50fb-4de4-b086-8a5825831d59,ac02f25d-9dba-49ea-9cf7-a532d3125dcc,d175149d-f407-43df-900f-8f974386b491,f2323d69-97e9-4867-864a-b5c5dc11c3e4,3,DELIVERY,21,21,COMPLETED,10:38:00,10:41:00,10:55:00,0,,,2024-05-28,2024-05-28
6b4ec615-e74f-44e5-a854-4de64777b51b,ac02f25d-9dba-49ea-9cf7-a532d3125dcc,dc84c823-845e-4588-859b-49a7e3d43b3c,8926262c-33b2-4bb3-9b3b-8d7efe017006,4,DELIVERY,18,18,COMPLETED,11:18:00,11:19:00,11:37:00,0,,,2024-05-28,2024-05-28
3d5b8ad5-bb6b-491b-8985-a353f6fc4c03,ac02f25d-9dba-49ea-9cf7-a532d3125dcc,4260ce4c-5209-476c-afb1-655f9e02133d,7e3e0edb-4062-497d-8fcc-9833db8f13c7,5,DELIVERY,23,23,COMPLETED,12:25:00,12:10:00,12:30:00,0,,,2024-05-28,2024-05-28
7df6943a-655d-492a-bf20-09be0243ac24,ac02f25d-9dba-49ea-9cf7-a532d3125dcc,22e73046-8fe1-47f8-b7e2-c67e1cc1a458,ed9bed0d-b0ce-463d-be30-06cf3c43df86,6,DELIVERY,41,41,COMPLETED,13:09:00,13:02:00,13:19:00,0,,,2024-05-28,2024-05-28
a342f2b5-6521-4bc8-a504-5f989a0bf35e,ac02f25d-9dba-49ea-9cf7-a532d3125dcc,76fd9001-d837-4dd4-9c5d-fae3eabe879a,b9716da2-2123-4bf9-9315-fbf9623911fc,7,DELIVERY,35,35,COMPLETED,14:36:00,14:43:00,14:57:00,0,,,2024-05-28,2024-05-28
a7ab0f05-1b65-4a1e-a3e3-ddb5096bb3bb,7a1a4726-8dd5-4442-bf47-4b10315d16dc,baabea0b-282b-41ac-8a02-f2c72a0ee4ce,7625f5a5-4461-4669-bf7b-a1f96eef206d,1,DELIVERY,35,35,COMPLETED,08:23:00,08:20:00,08:36:00,0,,,2024-05-29,2024-05-29
501fa083-55ad-4d6a-9f42-c2e93342be5b,7a1a4726-8dd5-4442-bf47-4b10315d16dc,7178f55e-6bbc-4f51-8768-e2277e170ca5,837f5c85-96aa-4340-865c-6b0e43bfe856,2,DELIVERY,11,11,COMPLETED,09:38:00,09:35:00,09:47:00,0,,,2024-05-29,2024-05-29
5f898db5-89ac-483f-8e33-2fbdc6947dc5,7a1a4726-8dd5-4442-bf47-4b10315d16dc,fd656c0c-f9a1-4da7-a4c7-8f457f619af2,0d3ddc6c-ea09-4d7a-ab28-18b59d57f694,3,DELIVERY,16,16,COMPLETED,10:15:00,10:18:00,10:30:00,0,,,2024-05-29,2024-05-29
27cb3c96-dfae-4e9b-a19f-318838e8eac6,7a1a4726-8dd5-4442-bf47-4b10315d16dc,9198bfa1-1b5b-4a67-a310-ac2db2875058,f6acb680-07eb-4bb6-93d7-6a1f0ca6cd9c,4,DELIVERY,6,6,COMPLETED,11:07:00,11:21:00,11:41:00,0,,,2024-05-29,2024-05-29
c99b6de2-1049-428a-8624-99768437f329,72aed51f-e8ec-4e53-9e69-242b32925a7c,b2ef95e6-8719-44a0-917a-1043a02ce2b0,04fe6727-306b-4bd5-9b3f-c7ea0baf617c,1,DELIVERY,35,35,COMPLETED,08:09:00,08:06:00,08:26:00,0,,,2024-05-30,2024-05-30
7a2f4eb5-e02c-420d-8d69-2cbaf890b474,72aed51f-e8ec-4e53-9e69-242b32925a7c,493470d1-7f49-4d7f-88c7-30d85187f126,a47058d2-1dd5-49ad-bad1-3c6b28d15d0f,2,DELIVERY,8,8,COMPLETED,09:44:00,09:39:00,09:59:00,0,,,2024-05-30,2024-05-30
c5997fb7-0cbc-4a4d-b43b-7706a0f699a1,72aed51f-e8ec-4e53-9e69-242b32925a7c,0065fc9e-691f-412d-a732-28b741dbb336,1e3d86f0-b46a-4e18-a5e8-aa273898d42c,3,DELIVERY,13,13,COMPLETED,10:39:00,10:31:00,10:49:00,0,,,2024-05-30,2024-05-30
bfb5fc22-7bf9-45ec-b273-463b8250c3cf,72aed51f-e8ec-4e53-9e69-242b32925a7c,34d40fdb-61b7-4fcd-8fd7-b6266b662296,b55f9052-033c-411f-848c-b59dec789663,4,DELIVERY,9,9,COMPLETED,11:38:00,11:23:00,11:37:00,0,,,2024-05-30,2024-05-30
a4231b65-a718-48ba-a2e2-0d9bef679ded,72aed51f-e8ec-4e53-9e69-242b32925a7c,9198bfa1-1b5b-4a67-a310-ac2db2875058,f6acb680-07eb-4bb6-93d7-6a1f0ca6cd9c,5,DELIVERY,38,38,COMPLETED,12:05:00,12:02:00,12:22:00,0,,,2024-05-30,2024-05-30
0a96939d-d760-4d94-99db-abaa066f4531,72aed51f-e8ec-4e53-9e69-242b32925a7c,6768cbbe-636f-40da-9bdd-6bfbbfd44019,7a74fca4-9687-4e44-a04d-62b5e3eb94e7,6,DELIVERY,17,17,COMPLETED,13:38:00,13:50:00,13:59:00,0,,,2024-05-30,2024-05-30
92af5484-748d-4fa8-bbbc-078d6cf6fec9,72aed51f-e8ec-4e53-9e69-242b32925a7c,ebecfffa-f6cf-46ab-98b0-2cba276c61e7,53871747-774d-4e88-a954-0b65385304aa,7,DELIVERY,21,21,COMPLETED,14:00:00,14:00:00,14:12:00,0,,,2024-05-30,2024-05-30
d001f992-0eaa-431d-9400-ffc11d150bc5,72aed51f-e8ec-4e53-9e69-242b32925a7c,7865188e-8b7d-491c-90b0-ffdd5d703d52,5922b7b1-ca66-44d6-b26d-ba3d5451a60c,8,DELIVERY,8,8,COMPLETED,15:05:00,15:20:00,15:38:00,0,,,2024-05-30,2024-05-30
260de3ea-ac39-4d7d-b168-5091d0c87ff1,72aed51f-e8ec-4e53-9e69-242b32925a7c,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,98753e0f-706a-45c5-87b2-c59c199bc773,9,DELIVERY,9,9,COMPLETED,16:22:00,16:12:00,16:29:00,0,,,2024-05-30,2024-05-30
dfa19a71-b64d-4106-9ca1-eb9476b52e5d,72aed51f-e8ec-4e53-9e69-242b32925a7c,2505c043-13e5-425f-a34f-ad854ef43c6b,6d0e1c86-3bb7-4958-9e87-18a15441ff66,10,DELIVERY,11,11,COMPLETED,17:35:00,17:34:00,17:50:00,0,,,2024-05-30,2024-05-30
d9cc681b-c59e-4d37-9cd3-40e971a662ea,7898d02c-7f35-4600-baed-27613a06ac22,8964dfde-f9d0-4250-91ce-6b245cb1ce68,2e5868fc-fe6e-4756-b4bd-3d9efde01124,1,DELIVERY,27,27,COMPLETED,08:01:00,08:08:00,08:21:00,0,,,2024-05-31,2024-05-31
45d7fb5b-06ce-45b0-9314-3cc22a43e0ba,7898d02c-7f35-4600-baed-27613a06ac22,256796f6-3eaf-4043-91bf-faa41d78325a,c4ba258b-277e-4769-a59e-5e8fd69772f6,2,DELIVERY,39,39,COMPLETED,09:19:00,09:07:00,09:17:00,0,,,2024-05-31,2024-05-31
420e4e5a-58a8-40e9-aa87-314372697213,7898d02c-7f35-4600-baed-27613a06ac22,3a111a3b-2224-4624-9b80-d7ecddb28395,dfe37fb2-8c80-45d2-b0f6-b7431a01bb6d,3,DELIVERY,42,42,COMPLETED,10:22:00,10:32:00,10:51:00,0,,,2024-05-31,2024-05-31
3357e875-bc61-4a13-aa8a-6ae2604e51eb,7898d02c-7f35-4600-baed-27613a06ac22,412af8cf-f49a-46c9-86fd-ee8fc3a1512e,0c208871-d7cb-454e-af8a-5ccc682d3dd5,4,DELIVERY,46,46,COMPLETED,11:45:00,11:35:00,11:47:00,0,,,2024-05-31,2024-05-31
21f8e171-a565-48ff-a30e-93fc9918c5fa,7898d02c-7f35-4600-baed-27613a06ac22,587fe5f4-a612-4ee8-8f98-b53fbc7c5b51,06be53e3-583b-4eae-845e-1c8e62c55c67,5,DELIVERY,43,43,COMPLETED,12:11:00,12:18:00,12:32:00,0,,,2024-05-31,2024-05-31
fa4c54a6-4753-4af4-a139-d374275b956a,7898d02c-7f35-4600-baed-27613a06ac22,68f1b083-a966-45d7-9568-8fe0199280cf,35108805-4f17-46b3-8adc-3a93d1c602e0,6,DELIVERY,22,22,COMPLETED,13:01:00,13:08:00,13:24:00,0,,,2024-05-31,2024-05-31
09bf420b-bec8-4d77-bcb9-ea8a6300ff18,7898d02c-7f35-4600-baed-27613a06ac22,2566205d-339c-4157-a1f7-c907482ec0a3,f30ced01-52df-465d-a731-d9ba9cc080d1,7,DELIVERY,11,11,COMPLETED,14:22:00,14:25:00,14:45:00,0,,,2024-05-31,2024-05-31
a4be8aa9-0b55-442a-b6fa-e620d03ff0e1,55532f43-80be-4a38-82f1-da87cb06941f,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,98753e0f-706a-45c5-87b2-c59c199bc773,1,DELIVERY,41,41,COMPLETED,08:10:00,08:06:00,08:21:00,0,,,2024-06-01,2024-06-01
9dcdbf7e-30ce-45f4-a83b-f5803387dfcc,55532f43-80be-4a38-82f1-da87cb06941f,9198bfa1-1b5b-4a67-a310-ac2db2875058,f6acb680-07eb-4bb6-93d7-6a1f0ca6cd9c,2,DELIVERY,13,13,COMPLETED,09:18:00,09:10:00,09:22:00,0,,,2024-06-01,2024-06-01
9625c23a-e50f-4880-a3e4-f8f7a3d5de27,55532f43-80be-4a38-82f1-da87cb06941f,34d40fdb-61b7-4fcd-8fd7-b6266b662296,b55f9052-033c-411f-848c-b59dec789663,3,DELIVERY,13,13,COMPLETED,10:45:00,10:45:00,10:57:00,0,,,2024-06-01,2024-06-01
8cbc49ad-a1e5-4e95-bd1a-71d88abe6b1e,55532f43-80be-4a38-82f1-da87cb06941f,7865188e-8b7d-491c-90b0-ffdd5d703d52,5922b7b1-ca66-44d6-b26d-ba3d5451a60c,4,DELIVERY,30,30,COMPLETED,11:03:00,11:12:00,11:27:00,0,,,2024-06-01,2024-06-01
4904b490-238b-4623-b694-a368cc671b9a,55532f43-80be-4a38-82f1-da87cb06941f,2505c043-13e5-425f-a34f-ad854ef43c6b,6d0e1c86-3bb7-4958-9e87-18a15441ff66,5,DELIVERY,17,17,COMPLETED,12:03:00,12:04:00,12:24:00,0,,,2024-06-01,2024-06-01
7cd0e26d-4954-4b91-980a-86e5f8333476,55532f43-80be-4a38-82f1-da87cb06941f,6768cbbe-636f-40da-9bdd-6bfbbfd44019,7a74fca4-9687-4e44-a04d-62b5e3eb94e7,6,DROP_SALE,32,32,COMPLETED,13:07:00,13:17:00,13:34:00,1,7a74fca4-9687-4e44-a04d-62b5e3eb94e7,,2024-06-01,2024-06-01
5e1f177f-3578-4252-8e42-658f05909e40,55532f43-80be-4a38-82f1-da87cb06941f,ebecfffa-f6cf-46ab-98b0-2cba276c61e7,53871747-774d-4e88-a954-0b65385304aa,7,DELIVERY,6,6,COMPLETED,14:33:00,14:33:00,14:44:00,0,,,2024-06-01,2024-06-01
c514af88-4e74-4e13-b57d-1a8c10263eee,55532f43-80be-4a38-82f1-da87cb06941f,493470d1-7f49-4d7f-88c7-30d85187f126,a47058d2-1dd5-49ad-bad1-3c6b28d15d0f,8,DELIVERY,20,20,COMPLETED,15:33:00,15:40:00,15:54:00,0,,,2024-06-01,2024-06-01
0f8fe836-5b9b-4185-b00a-ec0c1c2a5abb,55532f43-80be-4a38-82f1-da87cb06941f,0065fc9e-691f-412d-a732-28b741dbb336,1e3d86f0-b46a-4e18-a5e8-aa273898d42c,9,DELIVERY,18,18,COMPLETED,16:09:00,16:02:00,16:14:00,0,,,2024-06-01,2024-06-01
673909eb-26df-47d4-b249-1f32c49a450d,55532f43-80be-4a38-82f1-da87cb06941f,b2ef95e6-8719-44a0-917a-1043a02ce2b0,04fe6727-306b-4bd5-9b3f-c7ea0baf617c,10,DELIVERY,28,28,COMPLETED,17:29:00,17:15:00,17:28:00,0,,,2024-06-01,2024-06-01
cbbde300-ec10-4c3c-b64b-8e4f02d2f75d,7851fca6-63d9-44b7-a3e5-5374b10bd64e,6768cbbe-636f-40da-9bdd-6bfbbfd44019,7a74fca4-9687-4e44-a04d-62b5e3eb94e7,1,DELIVERY,42,42,COMPLETED,08:10:00,08:14:00,08:24:00,0,,,2024-06-03,2024-06-03
396f356d-bbbb-4784-b921-fc5bab3eff5b,7851fca6-63d9-44b7-a3e5-5374b10bd64e,9198bfa1-1b5b-4a67-a310-ac2db2875058,f6acb680-07eb-4bb6-93d7-6a1f0ca6cd9c,2,DELIVERY,33,33,COMPLETED,09:36:00,09:51:00,09:59:00,0,,,2024-06-03,2024-06-03
e044cf4a-a271-4094-a6ba-eaf88cd9631c,7851fca6-63d9-44b7-a3e5-5374b10bd64e,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,98753e0f-706a-45c5-87b2-c59c199bc773,3,DELIVERY,10,10,COMPLETED,10:04:00,10:12:00,10:29:00,0,,,2024-06-03,2024-06-03
7a1d7ab2-a177-4af9-b27d-5658c66f6cb8,7851fca6-63d9-44b7-a3e5-5374b10bd64e,b2ef95e6-8719-44a0-917a-1043a02ce2b0,04fe6727-306b-4bd5-9b3f-c7ea0baf617c,4,DELIVERY,11,11,COMPLETED,11:41:00,11:33:00,11:50:00,0,,,2024-06-03,2024-06-03
a571b49a-4c06-4537-9a76-99930ec79434,7851fca6-63d9-44b7-a3e5-5374b10bd64e,2505c043-13e5-425f-a34f-ad854ef43c6b,6d0e1c86-3bb7-4958-9e87-18a15441ff66,5,DELIVERY,33,33,COMPLETED,12:04:00,12:01:00,12:18:00,0,,,2024-06-03,2024-06-03
446f82fb-3e1d-4c24-88d5-8bd037cce2a1,7851fca6-63d9-44b7-a3e5-5374b10bd64e,34d40fdb-61b7-4fcd-8fd7-b6266b662296,b55f9052-033c-411f-848c-b59dec789663,6,DELIVERY,36,36,COMPLETED,13:11:00,13:22:00,13:39:00,0,,,2024-06-03,2024-06-03
0103801f-df81-4676-87ea-d3f9ca5f328c,7851fca6-63d9-44b7-a3e5-5374b10bd64e,ebecfffa-f6cf-46ab-98b0-2cba276c61e7,53871747-774d-4e88-a954-0b65385304aa,7,DELIVERY,15,15,COMPLETED,14:18:00,14:05:00,14:15:00,0,,,2024-06-03,2024-06-03
032c7c7a-d034-4ea4-bdf3-c8bdf0ade449,7851fca6-63d9-44b7-a3e5-5374b10bd64e,493470d1-7f49-4d7f-88c7-30d85187f126,a47058d2-1dd5-49ad-bad1-3c6b28d15d0f,8,DELIVERY,32,32,COMPLETED,15:10:00,15:00:00,15:10:00,0,,,2024-06-03,2024-06-03
5906f8fc-0a24-4d10-82d8-1adce24c205a,7851fca6-63d9-44b7-a3e5-5374b10bd64e,7865188e-8b7d-491c-90b0-ffdd5d703d52,5922b7b1-ca66-44d6-b26d-ba3d5451a60c,9,DELIVERY,6,6,COMPLETED,16:35:00,16:26:00,16:38:00,0,,,2024-06-03,2024-06-03
7e869e8a-6435-481b-820c-319e358b88ad,7851fca6-63d9-44b7-a3e5-5374b10bd64e,0065fc9e-691f-412d-a732-28b741dbb336,1e3d86f0-b46a-4e18-a5e8-aa273898d42c,10,DROP_SALE,43,43,COMPLETED,17:05:00,17:00:00,17:13:00,1,1e3d86f0-b46a-4e18-a5e8-aa273898d42c,,2024-06-03,2024-06-03
915c55ec-2b78-46c4-94be-f7c039edfd3c,7273bec5-ab00-4fc3-a503-000781e4d78e,2505c043-13e5-425f-a34f-ad854ef43c6b,6d0e1c86-3bb7-4958-9e87-18a15441ff66,1,DELIVERY,10,10,COMPLETED,08:45:00,08:58:00,08:59:00,0,,,2024-06-04,2024-06-04
d01b4478-6d79-48eb-97b1-ee624ff0df9b,7273bec5-ab00-4fc3-a503-000781e4d78e,7865188e-8b7d-491c-90b0-ffdd5d703d52,5922b7b1-ca66-44d6-b26d-ba3d5451a60c,2,DELIVERY,20,20,COMPLETED,09:03:00,09:03:00,09:16:00,0,,,2024-06-04,2024-06-04
c3028f6b-d4fb-4b5f-8246-88e8d847ee51,7273bec5-ab00-4fc3-a503-000781e4d78e,493470d1-7f49-4d7f-88c7-30d85187f126,a47058d2-1dd5-49ad-bad1-3c6b28d15d0f,3,DELIVERY,43,43,COMPLETED,10:29:00,10:18:00,10:37:00,0,,,2024-06-04,2024-06-04
e3c99b4c-a461-4a6b-bcce-40763159c749,7273bec5-ab00-4fc3-a503-000781e4d78e,34d40fdb-61b7-4fcd-8fd7-b6266b662296,b55f9052-033c-411f-848c-b59dec789663,4,DELIVERY,36,36,COMPLETED,11:11:00,11:12:00,11:29:00,0,,,2024-06-04,2024-06-04
2bba2fcb-d475-46a0-b65f-04261a34650c,7273bec5-ab00-4fc3-a503-000781e4d78e,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,98753e0f-706a-45c5-87b2-c59c199bc773,5,DELIVERY,10,10,COMPLETED,12:13:00,12:27:00,12:37:00,0,,,2024-06-04,2024-06-04
b4b60590-894f-4687-8996-90cb8c7fc110,7273bec5-ab00-4fc3-a503-000781e4d78e,0065fc9e-691f-412d-a732-28b741dbb336,1e3d86f0-b46a-4e18-a5e8-aa273898d42c,6,DELIVERY,20,20,COMPLETED,13:32:00,13:32:00,13:52:00,0,,,2024-06-04,2024-06-04
a3fd3882-45f9-475b-80cc-0e82d203c5c4,e53205b1-72fe-4324-92db-4f0d5bef36b4,34d40fdb-61b7-4fcd-8fd7-b6266b662296,b55f9052-033c-411f-848c-b59dec789663,1,DELIVERY,24,24,COMPLETED,08:10:00,08:17:00,08:34:00,0,,,2024-06-05,2024-06-05
f9d4fed5-f114-43d7-954a-5b053fa1ce58,e53205b1-72fe-4324-92db-4f0d5bef36b4,6768cbbe-636f-40da-9bdd-6bfbbfd44019,7a74fca4-9687-4e44-a04d-62b5e3eb94e7,2,DELIVERY,8,8,COMPLETED,09:38:00,09:51:00,09:59:00,0,,,2024-06-05,2024-06-05
821393d4-eb89-4105-869c-370d6ce60ef9,e53205b1-72fe-4324-92db-4f0d5bef36b4,7865188e-8b7d-491c-90b0-ffdd5d703d52,5922b7b1-ca66-44d6-b26d-ba3d5451a60c,3,DELIVERY,29,29,COMPLETED,10:09:00,10:05:00,10:18:00,0,,,2024-06-05,2024-06-05
8c697fb4-91de-42af-bc9e-5663fd70a19a,e53205b1-72fe-4324-92db-4f0d5bef36b4,b2ef95e6-8719-44a0-917a-1043a02ce2b0,04fe6727-306b-4bd5-9b3f-c7ea0baf617c,4,DELIVERY,43,43,COMPLETED,11:39:00,11:26:00,11:39:00,0,,,2024-06-05,2024-06-05
873e8b39-f764-45be-b193-070b6acaa379,e53205b1-72fe-4324-92db-4f0d5bef36b4,493470d1-7f49-4d7f-88c7-30d85187f126,a47058d2-1dd5-49ad-bad1-3c6b28d15d0f,5,DELIVERY,26,26,COMPLETED,12:19:00,12:34:00,12:45:00,0,,,2024-06-05,2024-06-05
9631b7cb-3718-42d1-8ff2-c2efce96c799,e53205b1-72fe-4324-92db-4f0d5bef36b4,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,98753e0f-706a-45c5-87b2-c59c199bc773,6,DELIVERY,35,35,COMPLETED,13:40:00,13:45:00,13:59:00,0,,,2024-06-05,2024-06-05
