order_item_id,order_id,product_id,quantity_ordered,quantity_confirmed,quantity_shipped,quantity_delivered,unit_price,discount_percent,discount_amount,tax_rate,tax_amount,line_total,original_quantity,split_reason,notes,created_at
932b5d8e-094c-4248-9300-dc95454726a9,6799c680-9468-41f4-a417-32b9432863cd,17b438d3-0eb9-4489-843d-67569ab2e171,72,72,0,0,36.0,0,0.0,18,466.56,3058.56,,,,2024-05-03
3b8f4cb5-0bca-4a15-843a-de87e241ea6e,6799c680-9468-41f4-a417-32b9432863cd,691d2da3-3a95-42f4-af6a-57c1f73652fa,36,36,0,0,68.0,0,0.0,18,440.64,2888.64,,,,2024-05-03
9aae66b8-de5d-4df9-9201-4b38b438c805,6799c680-9468-41f4-a417-32b9432863cd,72f40484-f49b-4f82-9a99-d22ec799c523,12,12,0,0,128.0,0,0.0,18,276.48,1812.48,,,,2024-05-03
deb27110-7d9d-4c44-8999-bed7a7f1db66,13d87acf-aba3-41d0-aa4a-d62650219eff,691d2da3-3a95-42f4-af6a-57c1f73652fa,12,12,12,12,68.0,0,0.0,18,146.88,962.88,,,,2024-05-03
f69d1ada-9528-4907-aa4b-0d1a9b60f9ad,13d87acf-aba3-41d0-aa4a-d62650219eff,17b438d3-0eb9-4489-843d-67569ab2e171,48,48,48,48,36.0,0,0.0,18,311.04,2039.04,,,,2024-05-03
f200b139-6775-42f8-9120-424f4a063027,dfbbf344-3557-4414-af84-dc1eb41d28af,17b438d3-0eb9-4489-843d-67569ab2e171,24,24,24,24,36.0,0,0.0,18,155.52,1019.52,,,,2024-05-03
2a33948e-f6eb-452d-b726-f34294fbc950,ebe39d66-4f21-4299-9f0d-3142fc262f49,691d2da3-3a95-42f4-af6a-57c1f73652fa,24,24,24,24,68.0,0,0.0,18,293.76,1925.76,,,,2024-05-04
50f7f7b7-aeca-4749-bf6c-537262ea6e47,adb6ce47-226a-48f7-9470-571d94d669fd,691d2da3-3a95-42f4-af6a-57c1f73652fa,12,12,12,12,68.0,1.79,14.59,18,144.25,945.66,,,,2024-05-04
cdd8eaa4-c9bf-4b60-bd7c-7c55fb2936c4,9a376be4-6c91-4c0c-9e08-eb593f962d5f,17b438d3-0eb9-4489-843d-67569ab2e171,96,96,96,96,36.0,0,0.0,18,622.08,4078.08,,,,2024-05-05
b30b593a-f716-476e-9596-7e5efc88b526,9a376be4-6c91-4c0c-9e08-eb593f962d5f,691d2da3-3a95-42f4-af6a-57c1f73652fa,12,12,12,12,68.0,0,0.0,18,146.88,962.88,,,,2024-05-05
2f949140-29f7-400a-87f4-9322ab41caa2,7d2b1743-4e11-4b8b-ae37-4951aaa99a33,691d2da3-3a95-42f4-af6a-57c1f73652fa,36,36,36,36,68.0,0,0.0,18,440.64,2888.64,,,,2024-05-06
62af74d8-2349-4eea-9667-1c82ced34f74,add81aa4-9bc5-4a2a-81e6-ed0989fdb03c,17b438d3-0eb9-4489-843d-67569ab2e171,72,72,72,72,36.0,2.1,54.34,18,456.78,2994.44,,,,2024-05-06
8df366b0-1f35-4d28-b1e6-5dbd403a6b69,b2f754fc-b5cd-445c-b964-1dd48ba90329,17b438d3-0eb9-4489-843d-67569ab2e171,72,72,72,72,36.0,0,0.0,18,466.56,3058.56,,,,2024-05-06
85b533e5-9f1c-4e3c-9d8c-4712c0ff0b59,cde487dd-bbc2-4c3e-bec4-94bde67afd76,691d2da3-3a95-42f4-af6a-57c1f73652fa,48,48,48,48,68.0,0,0.0,18,587.52,3851.52,,,,2024-05-07
104514f1-eff2-4ba7-ac1b-0c3f85bff6a7,cde487dd-bbc2-4c3e-bec4-94bde67afd76,72f40484-f49b-4f82-9a99-d22ec799c523,18,18,18,18,128.0,0,0.0,18,414.72,2718.72,,,,2024-05-07
4b4df24f-eca7-4036-9a46-77bd27845782,cde487dd-bbc2-4c3e-bec4-94bde67afd76,72f40484-f49b-4f82-9a99-d22ec799c523,6,6,6,6,128.0,0,0.0,18,138.24,906.24,,,,2024-05-07
dbe92ce9-86fe-424f-9429-2693a6ab2701,c4a9518b-5d5f-4cf1-bf24-46f9d784f9c4,691d2da3-3a95-42f4-af6a-57c1f73652fa,24,24,24,0,68.0,0,0.0,18,293.76,1925.76,,,,2024-05-07
bd423ee9-f609-4c41-9884-c1e99d3e5d25,c4a9518b-5d5f-4cf1-bf24-46f9d784f9c4,17b438d3-0eb9-4489-843d-67569ab2e171,48,48,48,0,36.0,0,0.0,18,311.04,2039.04,,,,2024-05-07
443de188-8a19-4b0f-b3ef-2c5196a34be3,1046eed1-8f6a-4c5c-bab7-6ce9675d2112,17b438d3-0eb9-4489-843d-67569ab2e171,72,72,72,72,36.0,0,0.0,18,466.56,3058.56,,,,2024-05-07
4ca4a6c8-8b66-4b67-8bfc-8c5b8eee36cd,188cafbf-9aed-47ec-9031-6420b6e75bc6,691d2da3-3a95-42f4-af6a-57c1f73652fa,48,48,48,48,68.0,0.83,27.12,18,582.64,3819.52,,,,2024-05-08
87d88e14-8daa-48b2-89ab-2049720c8859,188cafbf-9aed-47ec-9031-6420b6e75bc6,17b438d3-0eb9-4489-843d-67569ab2e171,24,24,24,24,36.0,0.83,7.18,18,154.23,1011.05,,,,2024-05-08
2e9f2aa3-54ee-4e93-ac91-a7d54ff111ce,7d084ee6-53ac-47ed-963c-8f097db8773e,691d2da3-3a95-42f4-af6a-57c1f73652fa,24,24,24,24,68.0,0,0.0,18,293.76,1925.76,,,,2024-05-08
dca88acb-6472-4dd6-918e-df88deea751d,786ca2fe-3e50-4a37-9754-48b81ae22bdf,17b438d3-0eb9-4489-843d-67569ab2e171,48,48,48,48,36.0,0,0.0,18,311.04,2039.04,,,,2024-05-08
dd1f2921-a505-420e-85d0-f3198ad6f949,786ca2fe-3e50-4a37-9754-48b81ae22bdf,691d2da3-3a95-42f4-af6a-57c1f73652fa,12,12,12,12,68.0,0,0.0,18,146.88,962.88,,,,2024-05-08
0edac76d-7d73-483f-b01e-f2d07f198363,92ed834f-7b93-49ce-9e43-516c4ca7b1f9,691d2da3-3a95-42f4-af6a-57c1f73652fa,36,36,36,36,68.0,2.55,62.48,18,429.39,2814.91,,,,2024-05-09
6267bcd4-3755-4483-a056-a644ea016807,92ed834f-7b93-49ce-9e43-516c4ca7b1f9,17b438d3-0eb9-4489-843d-67569ab2e171,48,48,48,48,36.0,2.55,44.1,18,303.1,1987.0,,,,2024-05-09
68fe406a-fb0f-46eb-ab9e-a6160e16964a,4027634b-a3d5-4ad4-80ce-b7634bb5420a,17b438d3-0eb9-4489-843d-67569ab2e171,48,48,0,0,36.0,0,0.0,18,311.04,2039.04,,,,2024-05-09
fa3f74dc-21e3-49cd-bbc1-d4105b11ec4d,a1054fec-3d64-4ea1-8637-f831f202c9a1,17b438d3-0eb9-4489-843d-67569ab2e171,72,72,72,72,36.0,1.02,26.31,18,461.82,3027.51,,,,2024-05-09
4ac08617-a8de-445e-8936-c00c17a11a0d,094c0df6-55ff-4506-9e6e-f2ca27d53175,691d2da3-3a95-42f4-af6a-57c1f73652fa,24,24,24,24,68.0,0,0.0,18,293.76,1925.76,,,,2024-05-09
ebf21a25-15b3-4505-baa3-fb90646a0b1a,295b7102-b1dd-4c6c-b1a3-b5b29c1575ce,691d2da3-3a95-42f4-af6a-57c1f73652fa,36,36,36,36,68.0,0,0.0,18,440.64,2888.64,,,,2024-05-10
0362a919-6382-4096-ae9a-ef15de4e36f3,87a3988f-a19a-4ad8-b912-e88216423efd,17b438d3-0eb9-4489-843d-67569ab2e171,72,72,72,72,36.0,0.85,22.03,18,462.59,3032.56,,,,2024-05-10
958d1584-9afa-462a-9f2b-e40afee10d56,a03e3e42-60c6-4d5b-868b-5624d707361d,691d2da3-3a95-42f4-af6a-57c1f73652fa,24,24,24,24,68.0,2.77,45.22,18,285.62,1872.4,,,,2024-05-10
943ad70b-7dac-4e54-84ab-0111c05acddf,d6e86066-6914-46ce-b488-9182d7a40408,691d2da3-3a95-42f4-af6a-57c1f73652fa,24,24,24,24,68.0,0,0.0,18,293.76,1925.76,,,,2024-05-11
8db21dff-b89b-4c71-b988-722624005f65,dba56e71-96d3-4736-9a14-8938a48d7f29,17b438d3-0eb9-4489-843d-67569ab2e171,96,96,0,0,36.0,0.48,16.42,18,619.12,4058.7,,,,2024-05-11
edd33393-9ec2-4e75-9c80-825090c92449,4ab4729a-ca3a-4c79-acba-1b6863c92e58,691d2da3-3a95-42f4-af6a-57c1f73652fa,48,48,48,48,68.0,3.75,122.42,18,565.48,3707.06,,,,2024-05-12
fb8ddff3-426e-4361-944d-fce60ed48c78,fde88850-5685-4b58-98be-a772360db45b,691d2da3-3a95-42f4-af6a-57c1f73652fa,12,12,12,12,68.0,0,0.0,18,146.88,962.88,,,,2024-05-13
9c7f6a60-5cce-4c11-a4f2-0b7b2eb79bc3,f061247d-eab5-49dc-8089-e9c0f751d571,691d2da3-3a95-42f4-af6a-57c1f73652fa,12,12,12,12,68.0,1.31,10.68,18,144.96,950.28,,,,2024-05-13
c024f43b-7f8b-4242-8a57-789215fe9e60,7173fae9-84e9-40b1-9de1-d37603e20db1,17b438d3-0eb9-4489-843d-67569ab2e171,48,48,48,48,36.0,0,0.0,18,311.04,2039.04,,,,2024-05-14
8e13b091-9f34-49fe-a138-84d2dcd2ba54,5936fd8b-3253-4a00-8353-e74f2145aba1,17b438d3-0eb9-4489-843d-67569ab2e171,72,72,72,72,36.0,4.48,116.24,18,445.64,2921.4,,,,2024-05-14
aba5adb7-dd1d-4582-9f88-67c82074a5ef,e35dd646-b330-4919-8b88-326947b21e6e,691d2da3-3a95-42f4-af6a-57c1f73652fa,36,36,36,36,68.0,0,0.0,18,440.64,2888.64,,,,2024-05-14
0f3ff347-d8ca-4aa9-ab08-1731547c8bfe,341f7c90-acad-403a-9bdb-961b69c9cea7,17b438d3-0eb9-4489-843d-67569ab2e171,72,72,72,72,36.0,0,0.0,18,466.56,3058.56,,,,2024-05-15
4b0df233-af6d-498c-8e15-f4497b48aa9a,341f7c90-acad-403a-9bdb-961b69c9cea7,691d2da3-3a95-42f4-af6a-57c1f73652fa,36,36,36,36,68.0,0,0.0,18,440.64,2888.64,,,,2024-05-15
086fbd04-4230-47bc-be76-44eb77548b63,26ffb0cc-cd0a-4993-8843-cb2cac205d7f,691d2da3-3a95-42f4-af6a-57c1f73652fa,24,24,24,24,68.0,3.92,63.89,18,282.26,1850.37,,,,2024-05-15
b70ab971-4651-4d97-a3c1-b6d22ab3c7be,26ffb0cc-cd0a-4993-8843-cb2cac205d7f,72f40484-f49b-4f82-9a99-d22ec799c523,6,6,6,6,128.0,3.92,30.07,18,132.83,870.76,,,,2024-05-15
a6b60f69-db68-4b8f-9c11-03d421f89662,26ffb0cc-cd0a-4993-8843-cb2cac205d7f,72f40484-f49b-4f82-9a99-d22ec799c523,18,18,18,18,128.0,3.92,90.2,18,398.48,2612.28,,,,2024-05-15
959e9d23-ffef-4f16-ab59-eac378a6c148,28bfa9fb-fcc6-4dfa-916d-98010ef230e7,691d2da3-3a95-42f4-af6a-57c1f73652fa,24,24,24,24,68.0,0,0.0,18,293.76,1925.76,,,,2024-05-15
47e9b994-4498-4ffb-a174-2171a4a351ae,28bfa9fb-fcc6-4dfa-916d-98010ef230e7,17b438d3-0eb9-4489-843d-67569ab2e171,48,48,48,48,36.0,0,0.0,18,311.04,2039.04,,,,2024-05-15
e3af542f-3a05-4db4-92db-7540f114ab94,e510d280-12ac-4570-8ba5-af0a0ea33034,17b438d3-0eb9-4489-843d-67569ab2e171,48,48,48,48,36.0,3.78,65.29,18,299.29,1962.0,,,,2024-05-16
9c831e46-9884-4e2a-bcad-84fb142ffc46,c5fcfe1d-cd83-4cb2-a383-dc56d0c8805f,691d2da3-3a95-42f4-af6a-57c1f73652fa,12,12,12,12,68.0,2.92,23.83,18,142.59,934.76,,,,2024-05-16
de56f0a4-b04d-444d-9379-94fee7bab0fc,c5fcfe1d-cd83-4cb2-a383-dc56d0c8805f,17b438d3-0eb9-4489-843d-67569ab2e171,48,48,48,48,36.0,2.92,50.46,18,301.96,1979.5,,,,2024-05-16
db9061b1-fef5-4cfb-8643-1f725c408008,af51dbdc-ac1e-4df5-bd9c-622cfab39be7,17b438d3-0eb9-4489-843d-67569ab2e171,72,72,72,72,36.0,0,0.0,18,466.56,3058.56,,,,2024-05-16
9adf18c7-95bd-46be-9f7b-bb56d7860856,48a24bcb-5609-407a-9130-fd43d79acdc2,17b438d3-0eb9-4489-843d-67569ab2e171,96,96,96,96,36.0,2.92,101.01,18,603.9,3958.89,,,,2024-05-16
19c20260-72a3-4040-ba61-765878b23fe5,eb89b4ab-47d4-4b07-a30c-fae8eca1a7b7,17b438d3-0eb9-4489-843d-67569ab2e171,24,24,24,24,36.0,0.36,3.1,18,154.96,1015.86,,,,2024-05-17
1cb0f2d3-0337-47d2-80d2-d559f2edd729,70b96255-0391-49e7-8445-31f3d0d8065f,691d2da3-3a95-42f4-af6a-57c1f73652fa,36,36,36,36,68.0,0,0.0,18,440.64,2888.64,,,,2024-05-17
1b1af027-625b-4c99-b303-20170045277f,70b96255-0391-49e7-8445-31f3d0d8065f,17b438d3-0eb9-4489-843d-67569ab2e171,96,96,96,96,36.0,0,0.0,18,622.08,4078.08,,,,2024-05-17
c53830da-3b7e-4d6c-a115-6e548124e454,4f0ccf8c-afe9-4e4f-9ece-21e26fc40310,17b438d3-0eb9-4489-843d-67569ab2e171,48,48,48,48,36.0,0.03,0.58,18,310.94,2038.36,,,,2024-05-18
29e08e24-a871-46b9-84cf-af6347f4ad8d,73b79243-70cb-4f8f-be40-c2fabf139c03,17b438d3-0eb9-4489-843d-67569ab2e171,48,48,48,48,36.0,0,0.0,18,311.04,2039.04,,,,2024-05-18
34da5dee-a604-4f1f-ad00-295c7dd0c312,9db56e02-7291-4359-aa08-91312f920b89,17b438d3-0eb9-4489-843d-67569ab2e171,24,24,24,24,36.0,2.79,24.15,18,151.17,991.02,,,,2024-05-19
23c77116-5237-471b-9852-4b7d509ef0df,9db56e02-7291-4359-aa08-91312f920b89,691d2da3-3a95-42f4-af6a-57c1f73652fa,48,48,48,48,68.0,2.79,91.22,18,571.1,3743.88,,,,2024-05-19
82a7a436-8336-4cd9-baaf-e2af9f5f1046,bc545364-39e5-4e71-8429-4cf3eae3ed03,17b438d3-0eb9-4489-843d-67569ab2e171,48,48,48,48,36.0,0,0.0,18,311.04,2039.04,,,,2024-05-20
b1ff9a89-8a23-4692-bf82-be1c63ab7b53,bc545364-39e5-4e71-8429-4cf3eae3ed03,691d2da3-3a95-42f4-af6a-57c1f73652fa,12,12,12,12,68.0,0,0.0,18,146.88,962.88,,,,2024-05-20
94bb0a70-4053-4e12-9844-758f14de0164,8150fe54-66d6-42cb-9e40-d4bfc0185d6f,691d2da3-3a95-42f4-af6a-57c1f73652fa,48,48,48,48,68.0,0,0.0,18,587.52,3851.52,,,,2024-05-20
948e2606-09a5-4e91-ae99-1849f65026c3,8150fe54-66d6-42cb-9e40-d4bfc0185d6f,72f40484-f49b-4f82-9a99-d22ec799c523,12,12,12,12,128.0,0,0.0,18,276.48,1812.48,,,,2024-05-20
c4641bdb-c958-462c-953d-afa7a604dc70,e5015c31-bd4d-4263-a500-c808181f78a5,17b438d3-0eb9-4489-843d-67569ab2e171,96,96,96,96,36.0,0,0.0,18,622.08,4078.08,,,,2024-05-20
80a03370-89cc-4f23-bc02-fe230d68e49f,b6c3e1cf-906d-47b0-be47-a323113b2712,17b438d3-0eb9-4489-843d-67569ab2e171,96,96,96,96,36.0,1.55,53.57,18,612.44,4014.87,,,,2024-05-21
dce7f7d3-7d44-4028-a5b0-4578f5c64ec8,b6c3e1cf-906d-47b0-be47-a323113b2712,691d2da3-3a95-42f4-af6a-57c1f73652fa,24,24,24,24,68.0,1.55,25.3,18,289.21,1895.91,,,,2024-05-21
b61eccee-8bab-42b7-a612-6736322520c1,b6c3e1cf-906d-47b0-be47-a323113b2712,72f40484-f49b-4f82-9a99-d22ec799c523,24,24,24,24,128.0,1.55,47.62,18,544.39,3568.77,,,,2024-05-21
6239bae1-531a-44ad-81bf-74166bda3622,e7095d25-7f01-49ff-864d-1eaed6627fb4,691d2da3-3a95-42f4-af6a-57c1f73652fa,12,12,12,12,68.0,0,0.0,18,146.88,962.88,,,,2024-05-21
6ba2f65f-cee8-4dec-ae36-f6e32c843518,3ba80069-8cd5-4af0-9c76-9906fddf0b52,691d2da3-3a95-42f4-af6a-57c1f73652fa,24,24,24,0,68.0,0,0.0,18,293.76,1925.76,,,,2024-05-21
9f3ed17c-90d8-40ac-b1f6-f73e03ff05b4,37c33fa8-088a-4ef2-bb6c-55918720127b,17b438d3-0eb9-4489-843d-67569ab2e171,24,24,24,24,36.0,0,0.0,18,155.52,1019.52,,,,2024-05-21
73d6f9ce-46bf-450d-9276-78f121c5294f,37c33fa8-088a-4ef2-bb6c-55918720127b,691d2da3-3a95-42f4-af6a-57c1f73652fa,48,48,48,48,68.0,0,0.0,18,587.52,3851.52,,,,2024-05-21
d53a1217-b38c-4ebb-85f5-0dffd675fbe6,3aad30ec-16d4-4468-9f65-10761ee227f8,691d2da3-3a95-42f4-af6a-57c1f73652fa,12,12,12,12,68.0,4.3,35.05,18,140.57,921.52,,,,2024-05-22
cc90e8c3-ed78-411b-8e1d-7c816f4bf378,3aad30ec-16d4-4468-9f65-10761ee227f8,17b438d3-0eb9-4489-843d-67569ab2e171,48,48,48,48,36.0,4.3,74.22,18,297.68,1951.46,,,,2024-05-22
1d99a082-ec01-4509-9136-f9233d9fcdd5,3aad30ec-16d4-4468-9f65-10761ee227f8,72f40484-f49b-4f82-9a99-d22ec799c523,24,24,24,24,128.0,4.3,131.94,18,529.21,3469.27,,,,2024-05-22
b6f8fae9-6966-441f-b12a-2ae4f991bc8b,ee1a4101-eed4-4d46-938a-9f0bea13ec3f,17b438d3-0eb9-4489-843d-67569ab2e171,48,48,48,48,36.0,0,0.0,18,311.04,2039.04,,,,2024-05-22
f56feb91-54d6-4f92-8974-e05850add840,ee1a4101-eed4-4d46-938a-9f0bea13ec3f,691d2da3-3a95-42f4-af6a-57c1f73652fa,36,36,36,36,68.0,0,0.0,18,440.64,2888.64,,,,2024-05-22
7f555bc4-4975-420b-b2b4-42c3f7496cb9,df4c0a84-dfb0-467f-bd94-4ee1652fe2a6,691d2da3-3a95-42f4-af6a-57c1f73652fa,36,36,36,36,68.0,0,0.0,18,440.64,2888.64,,,,2024-05-22
bbb3d8d0-e970-4992-8dc6-21f5babc95ec,9974177e-7173-4867-872d-a35c50ee5966,691d2da3-3a95-42f4-af6a-57c1f73652fa,48,48,48,48,68.0,0,0.0,18,587.52,3851.52,,,,2024-05-23
2f189b31-d618-46fb-bb9c-a0bef30ca646,1e834bcb-3ca7-4ac8-9dc0-0967b15a6fd8,691d2da3-3a95-42f4-af6a-57c1f73652fa,36,36,36,36,68.0,0,0.0,18,440.64,2888.64,,,,2024-05-23
537b3771-1e7b-414e-a198-08e18be15352,da874fbb-d065-4859-b2c8-14b0241f2584,691d2da3-3a95-42f4-af6a-57c1f73652fa,48,48,48,48,68.0,0,0.0,18,587.52,3851.52,,,,2024-05-23
d6ae59e9-9f27-45bf-a656-c5df3449d545,300080c0-7c01-45ef-8a66-53a18afa7696,17b438d3-0eb9-4489-843d-67569ab2e171,96,96,96,96,36.0,0,0.0,18,622.08,4078.08,,,,2024-05-23
b30f32e1-e246-4a0c-b3df-f93cc7c60c6c,aa97ac24-e4a3-4d13-a7ff-1e1a8b44faf3,17b438d3-0eb9-4489-843d-67569ab2e171,72,72,72,72,36.0,2.06,53.27,18,456.97,2995.7,,,,2024-05-24
0a8322e7-cfe4-450b-9d61-37712a6a09e7,633ee7fc-0728-493a-b6ac-ed51bbeee60b,691d2da3-3a95-42f4-af6a-57c1f73652fa,24,24,24,0,68.0,0,0.0,18,293.76,1925.76,,,,2024-05-24
53856b68-759c-4ff2-825b-8727eeb56726,c0a7ba17-9c42-4665-b0c3-8958a320447c,691d2da3-3a95-42f4-af6a-57c1f73652fa,12,12,12,12,68.0,1.62,13.21,18,144.5,947.29,,,,2024-05-24
0ef4c18f-2e84-434f-a533-306d58c1f472,9640b21c-c2c7-4201-a692-46cd4f7789ba,17b438d3-0eb9-4489-843d-67569ab2e171,24,24,24,24,36.0,4.5,38.9,18,148.52,973.62,,,,2024-05-25
45dd011d-b657-4f2e-8449-83f0a24fd8d1,9640b21c-c2c7-4201-a692-46cd4f7789ba,72f40484-f49b-4f82-9a99-d22ec799c523,24,24,24,24,128.0,4.5,138.3,18,528.07,3461.77,,,,2024-05-25
af885627-8c8d-4d62-9878-52b123e0b992,d1d0f6f2-dbbb-4138-bd5e-036f1facfce7,17b438d3-0eb9-4489-843d-67569ab2e171,96,96,96,96,36.0,0,0.0,18,622.08,4078.08,,,,2024-05-25
74ca8219-0235-4fa2-a4e6-9451bbf357b9,d1d0f6f2-dbbb-4138-bd5e-036f1facfce7,691d2da3-3a95-42f4-af6a-57c1f73652fa,24,24,24,24,68.0,0,0.0,18,293.76,1925.76,,,,2024-05-25
16eab87c-d85b-49d9-8abe-76375f442bbc,994d57ff-a09d-4b78-bff7-89282dbf7903,691d2da3-3a95-42f4-af6a-57c1f73652fa,48,48,48,48,68.0,0,0.0,18,587.52,3851.52,,,,2024-05-27
371f250c-88cc-486e-81c1-358b1a07cd63,fab94488-ce6f-4806-9013-409c10aa9d06,17b438d3-0eb9-4489-843d-67569ab2e171,24,24,24,24,36.0,0,0.0,18,155.52,1019.52,,,,2024-05-27
0e300695-2236-4ba5-9324-3b7ce9ad0742,12868818-31df-4514-984c-e8a9825601a4,17b438d3-0eb9-4489-843d-67569ab2e171,24,24,24,0,36.0,0,0.0,18,155.52,1019.52,,,,2024-05-27
390ec637-da0a-4aa7-a4d3-a88c6a2b4831,2c0ad4ec-dc80-458c-9de4-7c9dd165d565,17b438d3-0eb9-4489-843d-67569ab2e171,48,48,48,48,36.0,0.15,2.55,18,310.58,2036.03,,,,2024-05-28
74f11a30-6cc1-4d9f-ad6e-b04f4deb0702,7521b047-5c5d-4e1f-b36f-ed59f06b5e6f,17b438d3-0eb9-4489-843d-67569ab2e171,24,24,24,24,36.0,0.02,0.18,18,155.49,1019.31,,,,2024-05-28
daf0bb0e-600b-4882-90d7-43857a9a8515,4c9ba7d3-8084-4204-ba4e-93a5757cc63f,17b438d3-0eb9-4489-843d-67569ab2e171,24,24,24,24,36.0,4.83,41.74,18,148.01,970.27,,,,2024-05-28
490494e4-554b-40b8-8398-3008ea4cb919,b490fd35-7786-44c7-ad69-0045e012c68f,691d2da3-3a95-42f4-af6a-57c1f73652fa,36,36,36,36,68.0,0,0.0,18,440.64,2888.64,,,,2024-05-28
247eceb5-ea2f-4d4e-80f4-a4b1f5489eb9,b490fd35-7786-44c7-ad69-0045e012c68f,17b438d3-0eb9-4489-843d-67569ab2e171,72,72,72,72,36.0,0,0.0,18,466.56,3058.56,,,,2024-05-28
2628f9c4-f707-4943-bce0-8329ae83c3f8,8fcf9b92-6c3a-44d1-a75a-9d0d1484f6c1,691d2da3-3a95-42f4-af6a-57c1f73652fa,24,24,24,24,68.0,0,0.0,18,293.76,1925.76,,,,2024-05-29
1778c810-a3e6-4089-a970-c723885efba3,54a2710b-9fdd-4dbf-ba04-2fecd9da3f48,691d2da3-3a95-42f4-af6a-57c1f73652fa,48,48,48,48,68.0,3.86,126.06,18,564.83,3702.77,,,,2024-05-29
792ad79a-edff-4937-8017-8395edf47ae0,54a2710b-9fdd-4dbf-ba04-2fecd9da3f48,17b438d3-0eb9-4489-843d-67569ab2e171,48,48,48,48,36.0,3.86,66.74,18,299.03,1960.29,,,,2024-05-29
1d93eef7-15ed-4eb4-b346-c1af1caf99ee,6add3262-f8a1-47ef-8b4d-af0545729076,691d2da3-3a95-42f4-af6a-57c1f73652fa,12,12,0,0,68.0,0,0.0,18,146.88,962.88,,,,2024-05-29
79a17b3f-0ad5-49bd-b4c3-7414f546bbbf,846542d6-e687-4d0c-ba26-af503b4916e6,17b438d3-0eb9-4489-843d-67569ab2e171,24,24,0,0,36.0,2.93,25.27,18,150.97,989.7,,,,2024-05-30
875ac215-dbd9-4d53-9da9-172d73650da1,846542d6-e687-4d0c-ba26-af503b4916e6,691d2da3-3a95-42f4-af6a-57c1f73652fa,24,24,0,0,68.0,2.93,47.74,18,285.17,1869.43,,,,2024-05-30
3380d97e-4ef1-40ff-9348-db8be2a5a66b,702a586e-b0d6-4f65-8a37-6fc5f1a2658e,17b438d3-0eb9-4489-843d-67569ab2e171,48,48,48,48,36.0,0,0.0,18,311.04,2039.04,,,,2024-05-30
fab56c1e-ea81-453d-be35-72a0b26a6a97,702a586e-b0d6-4f65-8a37-6fc5f1a2658e,72f40484-f49b-4f82-9a99-d22ec799c523,18,18,18,18,128.0,0,0.0,18,414.72,2718.72,,,,2024-05-30
0d26a623-943a-40cd-b8a0-04f6e691ec49,702a586e-b0d6-4f65-8a37-6fc5f1a2658e,72f40484-f49b-4f82-9a99-d22ec799c523,24,24,24,24,128.0,0,0.0,18,552.96,3624.96,,,,2024-05-30
49cd3474-6935-4d61-af27-4a550dc8c23f,9c1f4bd0-f848-451a-b9ba-d5b686984f3d,691d2da3-3a95-42f4-af6a-57c1f73652fa,12,12,12,12,68.0,4.06,33.15,18,140.91,923.76,,,,2024-05-30
b13a7f55-30c2-4453-83c7-ca6c32e8c8e2,9c1f4bd0-f848-451a-b9ba-d5b686984f3d,17b438d3-0eb9-4489-843d-67569ab2e171,24,24,24,24,36.0,4.06,35.1,18,149.2,978.1,,,,2024-05-30
9f048ab5-d752-404a-8e7b-c1f880de1e1f,5734c70c-514c-4a01-b2b3-2bad7c464ffb,691d2da3-3a95-42f4-af6a-57c1f73652fa,36,36,36,36,68.0,0,0.0,18,440.64,2888.64,,,,2024-05-31
9ca6e131-cb50-404d-9c4d-2793a001f07d,5734c70c-514c-4a01-b2b3-2bad7c464ffb,17b438d3-0eb9-4489-843d-67569ab2e171,48,48,48,48,36.0,0,0.0,18,311.04,2039.04,,,,2024-05-31
7b77a5f3-7f43-444a-94c3-3cc20495b7ef,a665bf01-047e-45e2-b66d-8024abb6da07,691d2da3-3a95-42f4-af6a-57c1f73652fa,24,24,24,24,68.0,0,0.0,18,293.76,1925.76,,,,2024-05-31
72eec62c-4cfe-4be0-8726-818675f9e767,dc843607-81f3-446f-b494-56145af72796,17b438d3-0eb9-4489-843d-67569ab2e171,48,48,48,48,36.0,0,0.0,18,311.04,2039.04,,,,2024-05-31
e6890ede-9e93-4267-a0d0-edf4d302404b,e2481f6b-dab6-4bbe-9ef9-b85a0a598f10,17b438d3-0eb9-4489-843d-67569ab2e171,96,96,96,96,36.0,0,0.0,18,622.08,4078.08,,,,2024-06-01
d41c2c9e-17b7-4e40-a87d-7b6b208f2534,e2481f6b-dab6-4bbe-9ef9-b85a0a598f10,691d2da3-3a95-42f4-af6a-57c1f73652fa,12,12,12,12,68.0,0,0.0,18,146.88,962.88,,,,2024-06-01
7fcf5568-d58e-4f0c-970d-a675e5283b98,e2481f6b-dab6-4bbe-9ef9-b85a0a598f10,72f40484-f49b-4f82-9a99-d22ec799c523,12,12,12,12,128.0,0,0.0,18,276.48,1812.48,,,,2024-06-01
84189730-a7cd-4299-bfa8-cdaeced4ee5a,78c985e3-441b-4508-bd3d-a450eb65350f,691d2da3-3a95-42f4-af6a-57c1f73652fa,36,36,36,36,68.0,4.56,111.7,18,420.53,2756.83,,,,2024-06-03
9c4a090c-9fe0-4cd3-ad5c-6b800e98cc1e,78c985e3-441b-4508-bd3d-a450eb65350f,17b438d3-0eb9-4489-843d-67569ab2e171,48,48,48,48,36.0,4.56,78.85,18,296.85,1946.0,,,,2024-06-03
