invoice_id,invoice_number,order_id,dealer_id,invoice_date,due_date,subtotal,discount_amount,cgst_amount,sgst_amount,igst_amount,cess_amount,total_tax,total_amount,amount_paid,status,created_at,updated_at
3e84c37e-3b3c-4dfc-b702-3ce2dc260bc1,INV-2024-0205,3aad30ec-16d4-4468-9f65-10761ee227f8,fd656c0c-f9a1-4da7-a4c7-8f457f619af2,2024-05-22,2024-06-06,5374.79,0,483.73,483.73,0,0,967.46,6342.25,6342.25,PAID,2024-05-22,2024-05-22
5ad86cb0-8974-45dc-a455-d1d626dc7dd2,INV-2024-0206,ee1a4101-eed4-4d46-938a-9f0bea13ec3f,7865188e-8b7d-491c-90b0-ffdd5d703d52,2024-05-22,2024-06-06,4176.0,83.52,368.32,368.32,0,0,736.64,4829.12,4829.12,PAID,2024-05-22,2024-05-22
606c9b30-cba9-47c3-b3e3-de7a9c7766f3,INV-2024-0207,df4c0a84-dfb0-467f-bd94-4ee1652fe2a6,7865188e-8b7d-491c-90b0-ffdd5d703d52,2024-05-22,2024-05-29,2448.0,0,220.32,220.32,0,0,440.64,2888.64,1754.83,PARTIAL,2024-05-22,2024-05-22
86257fdd-34eb-4b8a-8cd7-e9b549a3914c,INV-2024-0208,9974177e-7173-4867-872d-a35c50ee5966,2505c043-13e5-425f-a34f-ad854ef43c6b,2024-05-23,2024-06-07,3264.0,0,293.76,293.76,0,0,587.52,3851.52,3851.52,PAID,2024-05-23,2024-05-23
b6cac46b-77f3-4115-b55b-6e52274c71c8,INV-2024-0209,1e834bcb-3ca7-4ac8-9dc0-0967b15a6fd8,a1165b38-7316-4cb3-85a9-b3308a230b7c,2024-05-23,2024-05-30,2448.0,0,220.32,220.32,0,0,440.64,2888.64,2888.64,PAID,2024-05-23,2024-05-23
a4a77572-9daf-4cc8-afb0-e84b4803ef4e,INV-2024-0210,da874fbb-d065-4859-b2c8-14b0241f2584,4260ce4c-5209-476c-afb1-655f9e02133d,2024-05-23,2024-05-30,3264.0,0,293.76,293.76,0,0,587.52,3851.52,3851.52,PAID,2024-05-23,2024-05-23
1df3a9c6-fed4-424a-ac41-242f81dcbf5e,INV-2024-0211,300080c0-7c01-45ef-8a66-53a18afa7696,672f6872-5e9a-4153-9cf7-9bad9ee0eff3,2024-05-23,2024-05-30,3456.0,0,311.04,311.04,0,0,622.08,4078.08,4078.08,PAID,2024-05-23,2024-05-23
45cd1e31-ff63-4b5e-a651-caab3aca46a1,INV-2024-0212,aa97ac24-e4a3-4d13-a7ff-1e1a8b44faf3,b2ef95e6-8719-44a0-917a-1043a02ce2b0,2024-05-24,2024-06-08,2538.73,0,228.49,228.49,0,0,456.98,2995.71,2995.71,PAID,2024-05-24,2024-05-24
49d3d247-4c85-4f6a-9a18-427175f51917,INV-2024-0213,633ee7fc-0728-493a-b6ac-ed51bbeee60b,fd656c0c-f9a1-4da7-a4c7-8f457f619af2,2024-05-24,2024-05-31,1632.0,0,146.88,146.88,0,0,293.76,1925.76,934.08,PARTIAL,2024-05-24,2024-05-24
9ea0e07a-1666-4842-aaec-a4c8fd50bfe6,INV-2024-0214,c0a7ba17-9c42-4665-b0c3-8958a320447c,cbdda1a1-3a43-475c-a2f8-6dce82d99f2f,2024-05-24,2024-06-08,802.79,16.06,70.81,70.81,0,0,141.62,928.35,928.35,PAID,2024-05-24,2024-05-24
332d0879-f877-4f14-9599-c89cde33bf45,INV-2024-0215,9640b21c-c2c7-4201-a692-46cd4f7789ba,672f6872-5e9a-4153-9cf7-9bad9ee0eff3,2024-05-25,2024-06-01,3758.81,0,338.29,338.29,0,0,676.58,4435.39,4435.39,PAID,2024-05-25,2024-05-25
8f070fad-0d63-45d5-8be2-0e26ce3c569a,INV-2024-0216,d1d0f6f2-dbbb-4138-bd5e-036f1facfce7,e239d371-6d2f-47bc-98f7-f79cfbbfb521,2024-05-25,2024-06-09,5088.0,0,457.92,457.92,0,0,915.84,6003.84,6003.84,PAID,2024-05-25,2024-05-25
15a21292-4fab-472f-9918-78282e829cb5,INV-2024-0217,994d57ff-a09d-4b78-bff7-89282dbf7903,9580c8f6-6df1-4dd7-b0aa-6bfc58b89c5c,2024-05-27,2024-06-03,3264.0,0,293.76,293.76,0,0,587.52,3851.52,3851.52,PAID,2024-05-27,2024-05-27
b984a4f1-8b0b-4693-8f3a-b224e83e7dd3,INV-2024-0218,fab94488-ce6f-4806-9013-409c10aa9d06,7865188e-8b7d-491c-90b0-ffdd5d703d52,2024-05-27,2024-06-11,864.0,17.28,76.2,76.2,0,0,152.4,999.12,567.39,PARTIAL,2024-05-27,2024-05-27
a6da405b-7312-4d06-b70a-06fbe2fde669,INV-2024-0219,12868818-31df-4514-984c-e8a9825601a4,e239d371-6d2f-47bc-98f7-f79cfbbfb521,2024-05-27,2024-06-11,864.0,0,77.76,77.76,0,0,155.52,1019.52,495.59,PARTIAL,2024-05-27,2024-05-27
28457452-977f-4a29-b303-d2416559ebec,INV-2024-0220,2c0ad4ec-dc80-458c-9de4-7c9dd165d565,afefc15d-6186-4e28-b665-0c08ecf4a9ab,2024-05-28,2024-06-04,1725.45,0,155.29,155.29,0,0,310.58,2036.03,2036.03,PAID,2024-05-28,2024-05-28
881f8e2d-70dd-4cef-87ea-c84d208b3c00,INV-2024-0221,7521b047-5c5d-4e1f-b36f-ed59f06b5e6f,d175149d-f407-43df-900f-8f974386b491,2024-05-28,2024-06-12,863.82,0,77.74,77.74,0,0,155.48,1019.3,1019.3,PAID,2024-05-28,2024-05-28
812b3a64-560b-4629-9082-7aaddb683372,INV-2024-0222,4c9ba7d3-8084-4204-ba4e-93a5757cc63f,766f55c6-bd8d-414d-b481-b315180fd94a,2024-05-28,2024-06-12,822.26,0,74.0,74.0,0,0,148.0,970.26,970.26,PAID,2024-05-28,2024-05-28
ac232bba-3faf-4798-a118-13bc1656a245,INV-2024-0223,b490fd35-7786-44c7-ad69-0045e012c68f,115804b5-d9c6-401e-a450-d16354ecaf2d,2024-05-28,2024-06-04,5040.0,100.8,444.53,444.53,0,0,889.06,5828.26,5828.26,PAID,2024-05-28,2024-05-28
52267f30-d51d-43e5-8af9-0858fb559902,INV-2024-0224,8fcf9b92-6c3a-44d1-a75a-9d0d1484f6c1,2566205d-339c-4157-a1f7-c907482ec0a3,2024-05-29,2024-06-13,1632.0,0,146.88,146.88,0,0,293.76,1925.76,1925.76,PAID,2024-05-29,2024-05-29
b73a41a9-aba4-45ca-b0ed-7f89270c11cd,INV-2024-0225,54a2710b-9fdd-4dbf-ba04-2fecd9da3f48,3ea93ee6-b253-4e80-95fc-b60b17ab090e,2024-05-29,2024-06-13,4799.2,0,431.93,431.93,0,0,863.86,5663.06,3075.4,PARTIAL,2024-05-29,2024-05-29
1db83437-2e9c-48b1-8eb4-18fd3eff6281,INV-2024-0226,702a586e-b0d6-4f65-8a37-6fc5f1a2658e,3021fc48-2b92-41d2-ae1b-1fdcd120a039,2024-05-30,2024-06-14,7104.0,142.08,626.57,626.57,0,0,1253.14,8215.06,4583.23,PARTIAL,2024-05-30,2024-05-30
85e0ff48-2f29-436d-a21d-5bee34b3c390,INV-2024-0227,9c1f4bd0-f848-451a-b9ba-d5b686984f3d,256796f6-3eaf-4043-91bf-faa41d78325a,2024-05-30,2024-06-06,1611.76,0,145.06,145.06,0,0,290.12,1901.88,1069.31,PARTIAL,2024-05-30,2024-05-30
105301a0-12e8-4070-ba77-2ed7f5900ba5,INV-2024-0228,5734c70c-514c-4a01-b2b3-2bad7c464ffb,672f6872-5e9a-4153-9cf7-9bad9ee0eff3,2024-05-31,2024-06-07,4176.0,0,375.84,375.84,0,0,751.68,4927.68,4927.68,PAID,2024-05-31,2024-05-31
36ce629e-739d-4464-9257-97639eb5930e,INV-2024-0229,a665bf01-047e-45e2-b66d-8024abb6da07,7114cd1c-d765-471a-bbf0-5660d28756dc,2024-05-31,2024-06-15,1632.0,32.64,143.94,143.94,0,0,287.88,1887.24,1887.24,PAID,2024-05-31,2024-05-31
40c61c65-35f4-4c7c-ab76-5001ddf75f59,INV-2024-0230,dc843607-81f3-446f-b494-56145af72796,0065fc9e-691f-412d-a732-28b741dbb336,2024-05-31,2024-06-07,1728.0,0,155.52,155.52,0,0,311.04,2039.04,2039.04,PAID,2024-05-31,2024-05-31
ac695b5d-af28-4298-b0d5-072e177956db,INV-2024-0231,e2481f6b-dab6-4bbe-9ef9-b85a0a598f10,b2ef95e6-8719-44a0-917a-1043a02ce2b0,2024-06-01,2024-06-08,5808.0,0,522.72,522.72,0,0,1045.44,6853.44,4262.14,PARTIAL,2024-06-01,2024-06-01
18dd34a1-f23a-42a7-97c4-8d0f87454903,INV-2024-0232,78c985e3-441b-4508-bd3d-a450eb65350f,766f55c6-bd8d-414d-b481-b315180fd94a,2024-06-03,2024-06-10,3985.45,0,358.69,358.69,0,0,717.38,4702.83,4702.83,PAID,2024-06-03,2024-06-03
03d77687-cb89-43d2-b9c4-9b1a5d768def,INV-2024-0233,34fa43ac-b4fd-4334-8915-418b532b8339,afefc15d-6186-4e28-b665-0c08ecf4a9ab,2024-06-03,2024-06-10,3176.5,0,285.88,285.88,0,0,571.76,3748.26,2192.2,PARTIAL,2024-06-03,2024-06-03
8bd9fcff-a4c0-4780-b886-8b060d3def4f,INV-2024-0234,d917698a-ed0c-496d-bd5d-e6aab6cc6af2,fd656c0c-f9a1-4da7-a4c7-8f457f619af2,2024-06-03,2024-06-10,7200.0,0,648.0,648.0,0,0,1296.0,8496.0,8496.0,PAID,2024-06-03,2024-06-03
26adc6d5-a0fe-436e-82a6-136d7bc8d80a,INV-2024-0235,74d66853-d823-46f6-b3b1-249b59fa18ab,baabea0b-282b-41ac-8a02-f2c72a0ee4ce,2024-06-04,2024-06-11,4896.0,0,440.64,440.64,0,0,881.28,5777.28,5777.28,PAID,2024-06-04,2024-06-04
5135eb7e-4be7-4443-aea7-904cca440c47,INV-2024-0236,fce11437-f579-420f-8c86-006717e842c1,b2ef95e6-8719-44a0-917a-1043a02ce2b0,2024-06-05,2024-06-12,2417.96,48.36,213.26,213.26,0,0,426.52,2796.12,999.38,PARTIAL,2024-06-05,2024-06-05
3a7a4308-2867-4171-9fe5-f671605ecf05,INV-2024-0237,79e0c31a-6f3e-453a-9ef5-86eb69d2f6ef,dc84c823-845e-4588-859b-49a7e3d43b3c,2024-06-05,2024-06-20,4977.75,99.56,439.04,439.04,0,0,878.08,5756.28,3338.63,PARTIAL,2024-06-05,2024-06-05
2bfa5e7a-f02e-4902-9a66-62a0739f26e2,INV-2024-0238,2cff743f-e732-4f72-b445-f01e9d3d8b98,672f6872-5e9a-4153-9cf7-9bad9ee0eff3,2024-06-05,2024-06-12,4896.0,97.92,431.83,431.83,0,0,863.66,5661.74,5661.74,PAID,2024-06-05,2024-06-05
ebdfa6b9-ba3d-4140-91e5-a5917a97fe41,INV-2024-0239,98dc5a83-76c5-444f-879b-25c3c49d13f5,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,2024-06-06,2024-06-21,4944.0,98.88,436.06,436.06,0,0,872.12,5717.24,3505.92,PARTIAL,2024-06-06,2024-06-06
fb5a6dfb-faff-4785-9697-1b8e3540156f,INV-2024-0240,3fed1d7b-a09f-4791-a056-d19bf9a02306,766f55c6-bd8d-414d-b481-b315180fd94a,2024-06-06,2024-06-13,2448.0,0,220.32,220.32,0,0,440.64,2888.64,2888.64,PAID,2024-06-06,2024-06-06
3ac8e22a-e873-40fb-8a6d-9660ccae4564,INV-2024-0241,fc733541-f57c-4641-8eb7-15fe660fbc54,0065fc9e-691f-412d-a732-28b741dbb336,2024-06-06,2024-06-21,4128.0,0,371.52,371.52,0,0,743.04,4871.04,4871.04,PAID,2024-06-06,2024-06-06
eeb96374-8988-4eca-b7d0-e7eea219bcb0,INV-2024-0242,50547bd0-0199-4395-916b-0bacc86ba3e6,dc84c823-845e-4588-859b-49a7e3d43b3c,2024-06-07,2024-06-22,4224.0,84.48,372.56,372.56,0,0,745.12,4884.64,2583.37,PARTIAL,2024-06-07,2024-06-07
b985e7f1-7759-479e-b5e4-87cb8ababf39,INV-2024-0243,962a657e-3cfd-46af-bf26-8db1d2a92ee2,0065fc9e-691f-412d-a732-28b741dbb336,2024-06-07,2024-06-22,4224.0,0,380.16,380.16,0,0,760.32,4984.32,4984.32,PAID,2024-06-07,2024-06-07
a9713e3f-00a9-439b-ae11-6e5fde437805,INV-2024-0244,f5d58f6a-d365-41bd-9e0f-13c9e525cb9a,22e73046-8fe1-47f8-b7e2-c67e1cc1a458,2024-06-08,2024-06-23,2592.0,51.84,228.61,228.61,0,0,457.22,2997.38,2997.38,PAID,2024-06-08,2024-06-08
24e8c0dc-2e70-4433-ba96-f2396419520d,INV-2024-0245,017ba12c-1bfb-409b-a8f9-4079d6153dfe,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,2024-06-08,2024-06-23,2346.76,0,211.21,211.21,0,0,422.42,2769.18,2769.18,PAID,2024-06-08,2024-06-08
fd345e8c-eb6b-4b44-85af-dbffd4507b19,INV-2024-0246,949bf8db-0681-47fc-baac-56520967c666,2cb90ac4-4648-4431-9037-ad47b22ad864,2024-06-09,2024-06-16,816.0,0,73.44,73.44,0,0,146.88,962.88,658.68,PARTIAL,2024-06-09,2024-06-09
57081b9c-9d1c-482b-83f1-8596c33c91bd,INV-2024-0247,9956a400-119e-4dd5-ac90-5aada9dad39e,fd656c0c-f9a1-4da7-a4c7-8f457f619af2,2024-06-10,2024-06-25,7109.37,0,639.84,639.84,0,0,1279.68,8389.05,8389.05,PAID,2024-06-10,2024-06-10
26168a99-7c30-4ae8-875a-325f448f9039,INV-2024-0248,b05c2bf9-236f-44bd-995e-3fa60675d884,22e73046-8fe1-47f8-b7e2-c67e1cc1a458,2024-06-10,2024-06-25,5040.0,0,453.6,453.6,0,0,907.2,5947.2,3992.39,PARTIAL,2024-06-10,2024-06-10
4574261c-4867-41df-b2a5-d014a629e950,INV-2024-0249,b48ac6ce-dd20-4d38-a375-6656376a168c,7865188e-8b7d-491c-90b0-ffdd5d703d52,2024-06-10,2024-06-25,816.0,0,73.44,73.44,0,0,146.88,962.88,962.88,PAID,2024-06-10,2024-06-10
6beb7e75-fc23-4407-8480-8051cacebae4,INV-2024-0250,ba9d3ec0-de4b-4eb9-836d-6df40ace2bab,766f55c6-bd8d-414d-b481-b315180fd94a,2024-06-11,2024-06-26,2448.0,0,220.32,220.32,0,0,440.64,2888.64,1110.09,PARTIAL,2024-06-11,2024-06-11
89006096-02c4-45f3-9a78-fcb46b627608,INV-2024-0251,d87f99d9-2816-44a3-a963-123b3b064a71,0065fc9e-691f-412d-a732-28b741dbb336,2024-06-11,2024-06-18,3264.0,0,293.76,293.76,0,0,587.52,3851.52,3851.52,PAID,2024-06-11,2024-06-11
4bfe5468-b5a4-4185-ae9b-2c762b59cc3d,INV-2024-0252,b114d3c3-fcbb-49aa-985f-cefebc2f84a4,2566205d-339c-4157-a1f7-c907482ec0a3,2024-06-12,2024-06-27,838.83,0,75.49,75.49,0,0,150.98,989.81,989.81,PAID,2024-06-12,2024-06-12
fc364759-842a-4c8d-852d-ee305c361b94,INV-2024-0253,c22acbbf-827e-4f93-8446-c893cfa254ef,34d40fdb-61b7-4fcd-8fd7-b6266b662296,2024-06-12,2024-06-27,5626.49,0,506.38,506.38,0,0,1012.76,6639.25,3507.47,PARTIAL,2024-06-12,2024-06-12
399f1c59-68b3-4296-95b0-bf27b59e824b,INV-2024-0254,22c8f1a0-9909-4799-afc2-bc7f33019a08,a1165b38-7316-4cb3-85a9-b3308a230b7c,2024-06-13,2024-06-20,3456.0,0,311.04,311.04,0,0,622.08,4078.08,4078.08,PAID,2024-06-13,2024-06-13
b9acf2f2-387f-41bd-b8dc-3aac2ddbab71,INV-2024-0255,d4c98162-276c-424d-995b-c0ad59a7c576,7178f55e-6bbc-4f51-8768-e2277e170ca5,2024-06-13,2024-06-28,4224.0,0,380.16,380.16,0,0,760.32,4984.32,3074.29,PARTIAL,2024-06-13,2024-06-13
074d6a8b-7be3-49e2-8602-4e29e3262bb2,INV-2024-0256,a0cc632e-faf8-4cb4-9c30-18b3012aa2db,115804b5-d9c6-401e-a450-d16354ecaf2d,2024-06-13,2024-06-20,2439.48,0,219.55,219.55,0,0,439.1,2878.58,2878.58,PAID,2024-06-13,2024-06-13
25c6e3a9-6709-458c-a7f2-dd1233710134,INV-2024-0257,4cb4b59f-d96a-47d3-bb36-7a9bd457d65f,2cb90ac4-4648-4431-9037-ad47b22ad864,2024-06-14,2024-06-21,2506.42,50.13,221.07,221.07,0,0,442.14,2898.44,1359.07,PARTIAL,2024-06-14,2024-06-14
868daf5c-a409-4ec4-b174-da8a6c895130,INV-2024-0258,0e173d51-7782-43fd-ae5b-1e4d65b7115d,76fd9001-d837-4dd4-9c5d-fae3eabe879a,2024-06-14,2024-06-21,2448.0,0,220.32,220.32,0,0,440.64,2888.64,1757.4,PARTIAL,2024-06-14,2024-06-14
95db318d-09d2-4b5b-ac26-c31fb8385382,INV-2024-0259,584e8359-7114-4ac2-b58e-49efe6377e28,d175149d-f407-43df-900f-8f974386b491,2024-06-14,2024-06-29,4849.19,0,436.43,436.43,0,0,872.86,5722.05,5722.05,PAID,2024-06-14,2024-06-14
3505885c-f17a-4271-80b6-b39da06bbda5,INV-2024-0260,43219b38-1ac1-4fe9-966a-eba07ce310c9,dc84c823-845e-4588-859b-49a7e3d43b3c,2024-06-15,2024-06-30,3264.0,0,293.76,293.76,0,0,587.52,3851.52,1218.65,PARTIAL,2024-06-15,2024-06-15
ac085079-9b94-42f5-824f-0c11ee5048a7,INV-2024-0261,c1b85a04-783d-485f-a4a1-86c5ad1dcbed,4260ce4c-5209-476c-afb1-655f9e02133d,2024-06-15,2024-06-30,2496.0,0,224.64,224.64,0,0,449.28,2945.28,1550.36,PARTIAL,2024-06-15,2024-06-15
987f6350-684f-44a4-8f4e-4d0a99ac0679,INV-2024-0262,ea98793f-4e4e-42cb-b401-1dd6b97fd69d,22e73046-8fe1-47f8-b7e2-c67e1cc1a458,2024-06-16,2024-07-01,2341.82,0,210.76,210.76,0,0,421.52,2763.34,2763.34,PAID,2024-06-16,2024-06-16
bde9387a-1f70-481e-a45a-223980d7de12,INV-2024-0263,83c7c127-d418-40c4-8c0f-93a939be17ba,256796f6-3eaf-4043-91bf-faa41d78325a,2024-06-17,2024-06-24,864.0,0,77.76,77.76,0,0,155.52,1019.52,584.33,PARTIAL,2024-06-17,2024-06-17
5150fa59-90d5-40ce-9cea-f030256a62be,INV-2024-0264,d7657a75-cdd1-4b22-8b07-ea931ed6564f,6768cbbe-636f-40da-9bdd-6bfbbfd44019,2024-06-17,2024-06-24,5856.0,0,527.04,527.04,0,0,1054.08,6910.08,4058.41,PARTIAL,2024-06-17,2024-06-17
855c7c52-e887-4550-9167-91ef51d9c95d,INV-2024-0265,0cb0e1d3-1edc-49a9-b88c-04abb2074886,672f6872-5e9a-4153-9cf7-9bad9ee0eff3,2024-06-18,2024-06-25,2592.0,0,233.28,233.28,0,0,466.56,3058.56,3058.56,PAID,2024-06-18,2024-06-18
2d8c797a-faf2-479c-b3d5-a9251633bcdb,INV-2024-0266,8698ed50-6485-427c-9059-772dfd1220e5,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,2024-06-18,2024-06-25,4272.0,0,384.48,384.48,0,0,768.96,5040.96,5040.96,PAID,2024-06-18,2024-06-18
3f5f7c0f-15a4-432a-9f2d-8cb5b1c483ac,INV-2024-0267,dc363b2f-27cc-4ede-9d40-2a4cd1d89173,fd656c0c-f9a1-4da7-a4c7-8f457f619af2,2024-06-18,2024-07-03,2592.0,51.84,228.61,228.61,0,0,457.22,2997.38,2997.38,PAID,2024-06-18,2024-06-18
2cdc81e3-977f-480a-8721-b3daacdd49f0,INV-2024-0268,eaca7215-f1b6-454c-ab7c-0834f6ce0a1e,5881aaf5-037c-4728-9071-8b104e5413dc,2024-06-19,2024-06-26,4176.0,0,375.84,375.84,0,0,751.68,4927.68,1675.16,PARTIAL,2024-06-19,2024-06-19
1c867d3d-5f9f-4deb-8e64-db9ee4b12678,INV-2024-0269,391def4f-b7c8-44b6-86a6-a2f56a0715fe,7865188e-8b7d-491c-90b0-ffdd5d703d52,2024-06-19,2024-06-26,1728.0,34.56,152.41,152.41,0,0,304.82,1998.26,1998.26,PAID,2024-06-19,2024-06-19
87bcb14b-8fb1-4ca2-8f9f-6c0bcdf14f46,INV-2024-0270,e1650a92-495d-485c-86e9-61846bc18ad4,ebecfffa-f6cf-46ab-98b0-2cba276c61e7,2024-06-20,2024-07-05,3102.71,0,279.24,279.24,0,0,558.48,3661.19,2393.79,PARTIAL,2024-06-20,2024-06-20
00fecdee-a3fe-43e3-8441-5dd7dffea875,INV-2024-0271,fe555811-1729-4978-97cb-23cbfab38f93,22e73046-8fe1-47f8-b7e2-c67e1cc1a458,2024-06-20,2024-06-27,5088.0,0,457.92,457.92,0,0,915.84,6003.84,6003.84,PAID,2024-06-20,2024-06-20
955b0526-0510-42a4-8ab8-68cd3b7446b9,INV-2024-0272,b9e2a57e-8718-4453-9bfa-63972b7e0f46,76fd9001-d837-4dd4-9c5d-fae3eabe879a,2024-06-20,2024-06-27,3105.94,62.12,273.94,273.94,0,0,547.88,3591.7,3591.7,PAID,2024-06-20,2024-06-20
081fab08-4153-49fb-b158-d460c1a698a5,INV-2024-0273,7b9dcdbc-2ecf-4caf-a11d-9bb20e5bf51e,587fe5f4-a612-4ee8-8f98-b53fbc7c5b51,2024-06-21,2024-07-06,864.0,0,77.76,77.76,0,0,155.52,1019.52,1019.52,PAID,2024-06-21,2024-06-21
bd4759ab-cee2-4aca-a01c-7bcf97a6c984,INV-2024-0274,92790e9f-cea0-4db5-a3b0-f9d0e181d1b8,4260ce4c-5209-476c-afb1-655f9e02133d,2024-06-21,2024-06-28,3264.0,0,293.76,293.76,0,0,587.52,3851.52,3851.52,PAID,2024-06-21,2024-06-21
c12aadd2-666d-48fa-8be7-3e6ba65d8b33,INV-2024-0275,1eadc484-e4d7-418b-ab75-4449fcb4a11f,115804b5-d9c6-401e-a450-d16354ecaf2d,2024-06-22,2024-06-29,1632.0,0,146.88,146.88,0,0,293.76,1925.76,1308.11,PARTIAL,2024-06-22,2024-06-22
33eeef8a-a8a8-4c69-8eea-1e56fd013013,INV-2024-0276,c087fc3b-57b2-4c14-a54d-621e3485cddb,9198bfa1-1b5b-4a67-a310-ac2db2875058,2024-06-22,2024-06-29,3456.0,69.12,304.82,304.82,0,0,609.64,3996.52,3996.52,PAID,2024-06-22,2024-06-22
24465d14-1671-4632-898e-4c7d43f878ef,INV-2024-0277,0a45da9b-cfa1-4015-bfb2-497d5d4439ee,fd656c0c-f9a1-4da7-a4c7-8f457f619af2,2024-06-23,2024-06-30,3312.0,0,298.08,298.08,0,0,596.16,3908.16,3908.16,PAID,2024-06-23,2024-06-23
e7e299b2-ec45-4b06-a7b2-8169cc0d95e8,INV-2024-0278,3ad39f35-6d28-405d-9371-c6e66d3791c8,7114cd1c-d765-471a-bbf0-5660d28756dc,2024-06-24,2024-07-01,3456.0,0,311.04,311.04,0,0,622.08,4078.08,4078.08,PAID,2024-06-24,2024-06-24
cdea1673-9f25-4b5b-99b1-4c2b4733d53d,INV-2024-0279,e0314358-17a2-44a3-b22e-658b714e21ae,2566205d-339c-4157-a1f7-c907482ec0a3,2024-06-24,2024-07-09,1728.0,0,155.52,155.52,0,0,311.04,2039.04,2039.04,PAID,2024-06-24,2024-06-24
f3412288-1ee2-4eff-b0ed-34bf2d23d141,INV-2024-0280,f4f228a8-98b1-4568-abea-502d727246e0,de4699bf-d9e7-45b9-9875-43405fdc2981,2024-06-24,2024-07-01,4128.0,0,371.52,371.52,0,0,743.04,4871.04,4871.04,PAID,2024-06-24,2024-06-24
08ad907c-f240-4afb-ac9e-482b5e6e7fc3,INV-2024-0281,1b5c55aa-ea65-410c-b839-d61a98bc7cf5,524e5021-ef84-4ef8-8dd2-373b17b61207,2024-06-25,2024-07-10,5856.0,0,527.04,527.04,0,0,1054.08,6910.08,6910.08,PAID,2024-06-25,2024-06-25
869c45e6-14f7-47b3-873b-9a270d23aa62,INV-2024-0282,40ea4314-f335-4cad-8cfe-96bea905340e,22e73046-8fe1-47f8-b7e2-c67e1cc1a458,2024-06-25,2024-07-10,816.0,0,73.44,73.44,0,0,146.88,962.88,426.64,PARTIAL,2024-06-25,2024-06-25
af222fa3-0290-4bab-a1ba-a9b610ab2329,INV-2024-0283,e1608edc-c2ce-4d3c-aea9-b489b99c2c06,3ea93ee6-b253-4e80-95fc-b60b17ab090e,2024-06-25,2024-07-10,3360.0,0,302.4,302.4,0,0,604.8,3964.8,1290.68,PARTIAL,2024-06-25,2024-06-25
bd54e507-bea4-413b-9caa-3748de35275d,INV-2024-0284,7543ca9c-b49a-4aeb-80d6-d6d23dcdd925,2505c043-13e5-425f-a34f-ad854ef43c6b,2024-06-26,2024-07-03,2592.0,0,233.28,233.28,0,0,466.56,3058.56,3058.56,PAID,2024-06-26,2024-06-26
0bbc50b0-63fe-4809-b1dd-8fa34acecf7d,INV-2024-0285,559e1be9-fe6e-4fb0-9b1a-f13af39df672,f3add840-d8ad-457e-a501-c460549a2a61,2024-06-26,2024-07-03,1671.17,0,150.41,150.41,0,0,300.82,1971.99,1971.99,PAID,2024-06-26,2024-06-26
46bd06ee-024b-4874-b932-345c55accbfe,INV-2024-0286,fe4df335-23c2-4db3-af7c-168536cbb7e5,fd656c0c-f9a1-4da7-a4c7-8f457f619af2,2024-06-26,2024-07-11,4272.0,0,384.48,384.48,0,0,768.96,5040.96,2567.6,PARTIAL,2024-06-26,2024-06-26
f267261e-8408-4b33-b757-1c79ec80941e,INV-2024-0287,8edc7a84-f654-4a6f-819b-e9ae4a1c3e24,b2ef95e6-8719-44a0-917a-1043a02ce2b0,2024-06-27,2024-07-04,1632.0,0,146.88,146.88,0,0,293.76,1925.76,1013.38,PARTIAL,2024-06-27,2024-06-27
0145b8b5-91b3-4a55-8f1d-be9a0991119a,INV-2024-0288,5e47037c-45eb-4f30-b83b-2f08c9b5b672,76fd9001-d837-4dd4-9c5d-fae3eabe879a,2024-06-28,2024-07-13,4128.0,82.56,364.09,364.09,0,0,728.18,4773.62,2973.49,PARTIAL,2024-06-28,2024-06-28
100d63b3-1f6b-47f7-acfb-b64ebc4f2631,INV-2024-0289,a75aa62e-449b-4e3f-bba3-8b727c7dabf4,672f6872-5e9a-4153-9cf7-9bad9ee0eff3,2024-06-29,2024-07-06,6528.0,0,587.52,587.52,0,0,1175.04,7703.04,7703.04,PAID,2024-06-29,2024-06-29
82cd7b87-47e2-42ed-a058-d06e621264b2,INV-2024-0290,c0983951-f1ed-4bb5-b83e-7ea66d02eb0b,22e73046-8fe1-47f8-b7e2-c67e1cc1a458,2024-06-29,2024-07-14,2478.05,0,223.02,223.02,0,0,446.04,2924.09,2924.09,PAID,2024-06-29,2024-06-29
96a4ffd8-9bb1-4c75-b87c-5f637f053a6e,INV-2024-0291,a0a6b38a-e030-4619-b125-eee8c646bd83,34d40fdb-61b7-4fcd-8fd7-b6266b662296,2024-07-01,2024-07-08,2448.0,48.96,215.91,215.91,0,0,431.82,2830.86,2830.86,PAID,2024-07-01,2024-07-01
1274fdf0-d29e-40e3-9f4c-1840e771224c,INV-2024-0292,f19111d6-2689-4d25-b532-e38497f2e301,0065fc9e-691f-412d-a732-28b741dbb336,2024-07-01,2024-07-08,4992.0,0,449.28,449.28,0,0,898.56,5890.56,2580.07,PARTIAL,2024-07-01,2024-07-01
