order_id,order_number,dealer_id,sales_person_id,order_date,requested_delivery_date,promised_delivery_date,actual_delivery_date,subtotal,discount_amount,discount_percent,tax_amount,total_amount,status,payment_status,source,commitment_id,parent_order_id,is_split,split_sequence,requires_approval,approved_by,approved_at,notes,created_at,updated_at
3aad30ec-16d4-4468-9f65-10761ee227f8,ORD-2024-0228,fd656c0c-f9a1-4da7-a4c7-8f457f619af2,92522288-0375-4a48-a9b2-822815269255,2024-05-22,2024-05-23,2024-05-23,2024-05-22,5616.0,241.21,4.3,967.46,6342.25,DELIVERED,PAID,TELEGRAM,,,0,,1,c361d450-2f4c-46b8-a441-3f819e888d3b,2024-05-22 17:44:00,,2024-05-22,2024-05-22
ee1a4101-eed4-4d46-938a-9f0bea13ec3f,ORD-2024-0229,7865188e-8b7d-491c-90b0-ffdd5d703d52,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-05-22,2024-05-23,2024-05-23,2024-05-22,4176.0,0.0,0,751.68,4927.68,DELIVERED,PAID,PHONE,,,0,,0,,,,2024-05-22,2024-05-22
df4c0a84-dfb0-467f-bd94-4ee1652fe2a6,ORD-2024-0230,7865188e-8b7d-491c-90b0-ffdd5d703d52,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-05-22,2024-05-24,2024-05-23,2024-05-24,2448.0,0.0,0,440.64,2888.64,DELIVERED,PARTIAL,FIELD,,,0,,0,,,,2024-05-22,2024-05-24
9974177e-7173-4867-872d-a35c50ee5966,ORD-2024-0231,2505c043-13e5-425f-a34f-ad854ef43c6b,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-05-23,2024-05-25,2024-05-25,2024-05-25,3264.0,0.0,0,587.52,3851.52,DELIVERED,PAID,FIELD,dc172160-f312-4d84-bd17-bf7dac3e45aa,,0,,0,,,Rush order,2024-05-23,2024-05-25
1e834bcb-3ca7-4ac8-9dc0-0967b15a6fd8,ORD-2024-0232,a1165b38-7316-4cb3-85a9-b3308a230b7c,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,2024-05-23,2024-05-25,2024-05-24,2024-05-24,2448.0,0.0,0,440.64,2888.64,DELIVERED,PAID,FIELD,,,0,,0,,,,2024-05-23,2024-05-24
da874fbb-d065-4859-b2c8-14b0241f2584,ORD-2024-0233,4260ce4c-5209-476c-afb1-655f9e02133d,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,2024-05-23,2024-05-24,2024-05-24,2024-05-23,3264.0,0.0,0,587.52,3851.52,DELIVERED,PAID,FIELD,,,0,,0,,,,2024-05-23,2024-05-23
300080c0-7c01-45ef-8a66-53a18afa7696,ORD-2024-0234,672f6872-5e9a-4153-9cf7-9bad9ee0eff3,92522288-0375-4a48-a9b2-822815269255,2024-05-23,2024-05-26,2024-05-26,2024-05-27,3456.0,0.0,0,622.08,4078.08,DELIVERED,PAID,FIELD,2f54debb-d20f-4d2d-9f07-1e88e1ba4898,,0,,0,,,Rush order,2024-05-23,2024-05-27
aa97ac24-e4a3-4d13-a7ff-1e1a8b44faf3,ORD-2024-0235,b2ef95e6-8719-44a0-917a-1043a02ce2b0,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-05-24,2024-05-27,2024-05-28,2024-05-29,2592.0,53.27,2.06,456.97,2995.7,DELIVERED,PAID,TELEGRAM,,,0,,0,,,Regular monthly order,2024-05-24,2024-05-29
633ee7fc-0728-493a-b6ac-ed51bbeee60b,ORD-2024-0236,fd656c0c-f9a1-4da7-a4c7-8f457f619af2,92522288-0375-4a48-a9b2-822815269255,2024-05-24,2024-05-26,2024-05-25,,1632.0,0.0,0,293.76,1925.76,SHIPPED,PARTIAL,TELEGRAM,,,0,,0,,,,2024-05-24,2024-05-24
c0a7ba17-9c42-4665-b0c3-8958a320447c,ORD-2024-0237,cbdda1a1-3a43-475c-a2f8-6dce82d99f2f,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,2024-05-24,2024-05-26,2024-05-28,2024-05-28,816.0,13.21,1.62,144.5,947.29,DELIVERED,PAID,TELEGRAM,,,0,,0,,,Regular monthly order,2024-05-24,2024-05-28
9640b21c-c2c7-4201-a692-46cd4f7789ba,ORD-2024-0238,672f6872-5e9a-4153-9cf7-9bad9ee0eff3,92522288-0375-4a48-a9b2-822815269255,2024-05-25,2024-05-26,2024-05-26,2024-05-26,3936.0,177.19,4.5,676.59,4435.4,DELIVERED,PAID,TELEGRAM,,,0,,1,c361d450-2f4c-46b8-a441-3f819e888d3b,2024-05-25 12:56:00,,2024-05-25,2024-05-26
d1d0f6f2-dbbb-4138-bd5e-036f1facfce7,ORD-2024-0239,e239d371-6d2f-47bc-98f7-f79cfbbfb521,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,2024-05-25,2024-05-27,2024-05-27,2024-05-28,5088.0,0.0,0,915.84,6003.84,DELIVERED,PAID,FIELD,85f28725-96f6-4b04-b92a-d24526039117,,0,,0,,,,2024-05-25,2024-05-28
994d57ff-a09d-4b78-bff7-89282dbf7903,ORD-2024-0240,9580c8f6-6df1-4dd7-b0aa-6bfc58b89c5c,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,2024-05-27,2024-05-28,2024-05-31,2024-06-01,3264.0,0.0,0,587.52,3851.52,DELIVERED,PAID,TELEGRAM,,,0,,0,,,Rush order,2024-05-27,2024-06-01
fab94488-ce6f-4806-9013-409c10aa9d06,ORD-2024-0241,7865188e-8b7d-491c-90b0-ffdd5d703d52,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-05-27,2024-05-28,2024-05-28,2024-05-28,864.0,0.0,0,155.52,1019.52,DELIVERED,PARTIAL,TELEGRAM,41703084-43c8-4018-bbdb-5ebf62d53355,,0,,0,,,,2024-05-27,2024-05-28
12868818-31df-4514-984c-e8a9825601a4,ORD-2024-0242,e239d371-6d2f-47bc-98f7-f79cfbbfb521,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,2024-05-27,2024-05-30,2024-05-29,,864.0,0.0,0,155.52,1019.52,SHIPPED,PARTIAL,FIELD,,,0,,0,,,,2024-05-27,2024-05-27
2c0ad4ec-dc80-458c-9de4-7c9dd165d565,ORD-2024-0243,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-05-28,2024-05-29,2024-06-01,2024-05-31,1728.0,2.55,0.15,310.58,2036.03,DELIVERED,PAID,TELEGRAM,,,0,,0,,,Rush order,2024-05-28,2024-05-31
7521b047-5c5d-4e1f-b36f-ed59f06b5e6f,ORD-2024-0244,d175149d-f407-43df-900f-8f974386b491,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,2024-05-28,2024-05-30,2024-06-01,2024-06-01,864.0,0.18,0.02,155.49,1019.31,DELIVERED,PAID,FIELD,,,0,,0,,,,2024-05-28,2024-06-01
4c9ba7d3-8084-4204-ba4e-93a5757cc63f,ORD-2024-0245,766f55c6-bd8d-414d-b481-b315180fd94a,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,2024-05-28,2024-05-30,2024-05-30,2024-05-31,864.0,41.74,4.83,148.01,970.27,DELIVERED,PAID,PHONE,,,0,,1,c361d450-2f4c-46b8-a441-3f819e888d3b,2024-05-28 11:15:00,Regular monthly order,2024-05-28,2024-05-31
b490fd35-7786-44c7-ad69-0045e012c68f,ORD-2024-0246,115804b5-d9c6-401e-a450-d16354ecaf2d,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-05-28,2024-05-29,2024-05-29,2024-05-28,5040.0,0.0,0,907.2,5947.2,DELIVERED,PAID,TELEGRAM,,,0,,0,,,,2024-05-28,2024-05-28
8fcf9b92-6c3a-44d1-a75a-9d0d1484f6c1,ORD-2024-0247,2566205d-339c-4157-a1f7-c907482ec0a3,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-05-29,2024-05-31,2024-05-30,2024-05-31,1632.0,0.0,0,293.76,1925.76,DELIVERED,PAID,FIELD,,,0,,0,,,,2024-05-29,2024-05-31
54a2710b-9fdd-4dbf-ba04-2fecd9da3f48,ORD-2024-0248,3ea93ee6-b253-4e80-95fc-b60b17ab090e,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,2024-05-29,2024-05-31,2024-06-01,2024-06-01,4992.0,192.8,3.86,863.86,5663.06,DELIVERED,PARTIAL,FIELD,,,0,,1,c361d450-2f4c-46b8-a441-3f819e888d3b,2024-05-29 15:35:00,,2024-05-29,2024-06-01
6add3262-f8a1-47ef-8b4d-af0545729076,ORD-2024-0249,9198bfa1-1b5b-4a67-a310-ac2db2875058,92522288-0375-4a48-a9b2-822815269255,2024-05-29,2024-05-30,2024-06-01,,816.0,0.0,0,146.88,962.88,CANCELLED,UNPAID,FIELD,2041c19b-f8bc-45ef-a63b-8eaa57000000,,0,,0,,,,2024-05-29,2024-05-29
846542d6-e687-4d0c-ba26-af503b4916e6,ORD-2024-0250,cbdda1a1-3a43-475c-a2f8-6dce82d99f2f,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,2024-05-30,2024-06-01,2024-06-02,,2496.0,73.01,2.93,436.14,2859.13,CANCELLED,UNPAID,TELEGRAM,,,0,,0,,,,2024-05-30,2024-05-30
702a586e-b0d6-4f65-8a37-6fc5f1a2658e,ORD-2024-0251,3021fc48-2b92-41d2-ae1b-1fdcd120a039,92522288-0375-4a48-a9b2-822815269255,2024-05-30,2024-06-01,2024-06-02,2024-06-03,7104.0,0.0,0,1278.72,8382.72,DELIVERED,PARTIAL,TELEGRAM,3f0490dd-5dd0-42d9-a803-55e4439af490,,0,,0,,,,2024-05-30,2024-06-03
9c1f4bd0-f848-451a-b9ba-d5b686984f3d,ORD-2024-0252,256796f6-3eaf-4043-91bf-faa41d78325a,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-05-30,2024-05-31,2024-06-03,2024-06-03,1680.0,68.24,4.06,290.12,1901.88,DELIVERED,PARTIAL,FIELD,,,0,,1,c361d450-2f4c-46b8-a441-3f819e888d3b,2024-05-30 10:06:00,,2024-05-30,2024-06-03
5734c70c-514c-4a01-b2b3-2bad7c464ffb,ORD-2024-0253,672f6872-5e9a-4153-9cf7-9bad9ee0eff3,92522288-0375-4a48-a9b2-822815269255,2024-05-31,2024-06-02,2024-06-01,2024-06-02,4176.0,0.0,0,751.68,4927.68,DELIVERED,PAID,FIELD,5460f66c-d42c-4f17-aa1a-e6b09db9ec4a,,0,,0,,,Rush order,2024-05-31,2024-06-02
a665bf01-047e-45e2-b66d-8024abb6da07,ORD-2024-0254,7114cd1c-d765-471a-bbf0-5660d28756dc,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,2024-05-31,2024-06-03,2024-06-01,2024-05-31,1632.0,0.0,0,293.76,1925.76,DELIVERED,PAID,TELEGRAM,,,0,,0,,,,2024-05-31,2024-05-31
dc843607-81f3-446f-b494-56145af72796,ORD-2024-0255,0065fc9e-691f-412d-a732-28b741dbb336,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-05-31,2024-06-03,2024-06-01,2024-06-01,1728.0,0.0,0,311.04,2039.04,DELIVERED,PAID,TELEGRAM,4aec23c5-e7c4-4135-9a2c-304596638fda,,0,,0,,,Rush order,2024-05-31,2024-06-01
e2481f6b-dab6-4bbe-9ef9-b85a0a598f10,ORD-2024-0256,b2ef95e6-8719-44a0-917a-1043a02ce2b0,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-06-01,2024-06-02,2024-06-04,2024-06-04,5808.0,0.0,0,1045.44,6853.44,DELIVERED,PARTIAL,TELEGRAM,bec63bfc-687b-460d-87eb-2b61787de8c8,,0,,0,,,Regular monthly order,2024-06-01,2024-06-04
78c985e3-441b-4508-bd3d-a450eb65350f,ORD-2024-0257,766f55c6-bd8d-414d-b481-b315180fd94a,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,2024-06-03,2024-06-04,2024-06-05,2024-06-06,4176.0,190.55,4.56,717.38,4702.83,DELIVERED,PAID,FIELD,,,0,,1,c361d450-2f4c-46b8-a441-3f819e888d3b,2024-06-03 12:45:00,,2024-06-03,2024-06-06
34fa43ac-b4fd-4334-8915-418b532b8339,ORD-2024-0258,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-06-03,2024-06-04,2024-06-07,2024-06-06,3312.0,135.5,4.09,571.77,3748.27,DELIVERED,PARTIAL,FIELD,,,0,,1,c361d450-2f4c-46b8-a441-3f819e888d3b,2024-06-03 16:00:00,Rush order,2024-06-03,2024-06-06
d917698a-ed0c-496d-bd5d-e6aab6cc6af2,ORD-2024-0259,fd656c0c-f9a1-4da7-a4c7-8f457f619af2,92522288-0375-4a48-a9b2-822815269255,2024-06-03,2024-06-06,2024-06-06,2024-06-07,7200.0,0.0,0,1296.0,8496.0,DELIVERED,PAID,TELEGRAM,,,0,,0,,,Regular monthly order,2024-06-03,2024-06-07
74d66853-d823-46f6-b3b1-249b59fa18ab,ORD-2024-0260,baabea0b-282b-41ac-8a02-f2c72a0ee4ce,92522288-0375-4a48-a9b2-822815269255,2024-06-04,2024-06-07,2024-06-07,2024-06-06,4896.0,0.0,0,881.28,5777.28,DELIVERED,PAID,TELEGRAM,,,0,,0,,,,2024-06-04,2024-06-06
bb3dd41b-0c60-4c63-9ac3-44a9752d56e7,ORD-2024-0261,766f55c6-bd8d-414d-b481-b315180fd94a,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,2024-06-04,2024-06-05,2024-06-06,,2448.0,0.0,0,440.64,2888.64,CANCELLED,UNPAID,FIELD,,,0,,0,,,Regular monthly order,2024-06-04,2024-06-04
3d19190f-3d6f-4445-b329-4da00271c742,ORD-2024-0262,3ea93ee6-b253-4e80-95fc-b60b17ab090e,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,2024-06-04,2024-06-06,2024-06-07,,5904.0,55.01,0.93,1052.82,6901.81,CANCELLED,UNPAID,FIELD,,,0,,0,,,,2024-06-04,2024-06-04
fce11437-f579-420f-8c86-006717e842c1,ORD-2024-0263,b2ef95e6-8719-44a0-917a-1043a02ce2b0,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-06-05,2024-06-06,2024-06-08,2024-06-09,2448.0,30.04,1.23,435.23,2853.19,DELIVERED,PARTIAL,FIELD,ab166463-4111-410d-ab32-30984900c35a,,0,,0,,,,2024-06-05,2024-06-09
79e0c31a-6f3e-453a-9ef5-86eb69d2f6ef,ORD-2024-0264,dc84c823-845e-4588-859b-49a7e3d43b3c,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,2024-06-05,2024-06-07,2024-06-06,2024-06-07,5088.0,110.25,2.17,896.0,5873.75,DELIVERED,PARTIAL,FIELD,8411864c-df5d-4255-9cf9-fea92aeee87c,,0,,0,,,,2024-06-05,2024-06-07
2cff743f-e732-4f72-b445-f01e9d3d8b98,ORD-2024-0265,672f6872-5e9a-4153-9cf7-9bad9ee0eff3,92522288-0375-4a48-a9b2-822815269255,2024-06-05,2024-06-07,2024-06-07,2024-06-06,4896.0,0.0,0,881.28,5777.28,DELIVERED,PAID,TELEGRAM,0c0a5beb-e926-45ab-bdc8-9debf6a3e91a,,0,,0,,,,2024-06-05,2024-06-06
98dc5a83-76c5-444f-879b-25c3c49d13f5,ORD-2024-0266,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-06-06,2024-06-07,2024-06-07,2024-06-06,4944.0,0.0,0,889.92,5833.92,DELIVERED,PARTIAL,TELEGRAM,97e207ef-44a3-4746-8f01-5c027b48aeb2,,0,,0,,,,2024-06-06,2024-06-06
3fed1d7b-a09f-4791-a056-d19bf9a02306,ORD-2024-0267,766f55c6-bd8d-414d-b481-b315180fd94a,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,2024-06-06,2024-06-08,2024-06-08,2024-06-08,2448.0,0.0,0,440.64,2888.64,DELIVERED,PAID,FIELD,,,0,,0,,,,2024-06-06,2024-06-08
fc733541-f57c-4641-8eb7-15fe660fbc54,ORD-2024-0268,0065fc9e-691f-412d-a732-28b741dbb336,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-06-06,2024-06-07,2024-06-08,2024-06-09,4128.0,0.0,0,743.04,4871.04,DELIVERED,PAID,TELEGRAM,4f8f6424-f653-435f-b03f-3c7bcdaea714,,0,,0,,,,2024-06-06,2024-06-09
50547bd0-0199-4395-916b-0bacc86ba3e6,ORD-2024-0269,dc84c823-845e-4588-859b-49a7e3d43b3c,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,2024-06-07,2024-06-10,2024-06-09,2024-06-08,4224.0,0.0,0,760.32,4984.32,DELIVERED,PARTIAL,FIELD,be6c8188-e2f0-445a-ab83-e28bb32bbde8,,0,,0,,,Rush order,2024-06-07,2024-06-08
962a657e-3cfd-46af-bf26-8db1d2a92ee2,ORD-2024-0270,0065fc9e-691f-412d-a732-28b741dbb336,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-06-07,2024-06-10,2024-06-11,2024-06-11,4224.0,0.0,0,760.32,4984.32,DELIVERED,PAID,TELEGRAM,,,0,,0,,,,2024-06-07,2024-06-11
c7408cc2-8d4f-4155-8dae-8ba499bf44d3,ORD-2024-0271,f3add840-d8ad-457e-a501-c460549a2a61,92522288-0375-4a48-a9b2-822815269255,2024-06-07,2024-06-08,2024-06-09,,1728.0,31.11,1.8,305.44,2002.33,CANCELLED,UNPAID,PHONE,,,0,,0,,,,2024-06-07,2024-06-07
f5d58f6a-d365-41bd-9e0f-13c9e525cb9a,ORD-2024-0272,22e73046-8fe1-47f8-b7e2-c67e1cc1a458,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,2024-06-08,2024-06-09,2024-06-10,2024-06-09,2592.0,0.0,0,466.56,3058.56,DELIVERED,PAID,TELEGRAM,1ac4154c-fc56-48f3-82dd-6ec40477c215,,0,,0,,,,2024-06-08,2024-06-09
017ba12c-1bfb-409b-a8f9-4079d6153dfe,ORD-2024-0273,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-06-08,2024-06-10,2024-06-10,2024-06-11,2448.0,101.24,4.14,422.42,2769.18,DELIVERED,PAID,TELEGRAM,,,0,,1,c361d450-2f4c-46b8-a441-3f819e888d3b,2024-06-08 10:48:00,Regular monthly order,2024-06-08,2024-06-11
949bf8db-0681-47fc-baac-56520967c666,ORD-2024-0274,2cb90ac4-4648-4431-9037-ad47b22ad864,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,2024-06-09,2024-06-12,2024-06-11,2024-06-11,816.0,0.0,0,146.88,962.88,DELIVERED,PARTIAL,TELEGRAM,,,0,,0,,,,2024-06-09,2024-06-11
9956a400-119e-4dd5-ac90-5aada9dad39e,ORD-2024-0275,fd656c0c-f9a1-4da7-a4c7-8f457f619af2,92522288-0375-4a48-a9b2-822815269255,2024-06-10,2024-06-11,2024-06-13,2024-06-12,7344.0,234.63,3.19,1279.69,8389.06,DELIVERED,PAID,FIELD,,,0,,1,c361d450-2f4c-46b8-a441-3f819e888d3b,2024-06-10 14:26:00,Rush order,2024-06-10,2024-06-12
b05c2bf9-236f-44bd-995e-3fa60675d884,ORD-2024-0276,22e73046-8fe1-47f8-b7e2-c67e1cc1a458,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,2024-06-10,2024-06-11,2024-06-14,2024-06-13,5040.0,0.0,0,907.2,5947.2,DELIVERED,PARTIAL,PHONE,,,0,,0,,,,2024-06-10,2024-06-13
b48ac6ce-dd20-4d38-a375-6656376a168c,ORD-2024-0277,7865188e-8b7d-491c-90b0-ffdd5d703d52,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-06-10,2024-06-13,2024-06-13,2024-06-14,816.0,0.0,0,146.88,962.88,DELIVERED,PAID,FIELD,,,0,,0,,,,2024-06-10,2024-06-14
ba9d3ec0-de4b-4eb9-836d-6df40ace2bab,ORD-2024-0278,766f55c6-bd8d-414d-b481-b315180fd94a,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,2024-06-11,2024-06-13,2024-06-13,2024-06-14,2448.0,0.0,0,440.64,2888.64,DELIVERED,PARTIAL,TELEGRAM,,,0,,0,,,,2024-06-11,2024-06-14
08fe83ad-8bfe-4a1f-9f7d-17f6a4355579,ORD-2024-0279,a1165b38-7316-4cb3-85a9-b3308a230b7c,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,2024-06-11,2024-06-14,2024-06-15,,1632.0,0.0,0,293.76,1925.76,CANCELLED,UNPAID,TELEGRAM,,,0,,0,,,Regular monthly order,2024-06-11,2024-06-11
d87f99d9-2816-44a3-a963-123b3b064a71,ORD-2024-0280,0065fc9e-691f-412d-a732-28b741dbb336,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-06-11,2024-06-14,2024-06-12,2024-06-11,3264.0,0.0,0,587.52,3851.52,DELIVERED,PAID,FIELD,,,0,,0,,,,2024-06-11,2024-06-11
b114d3c3-fcbb-49aa-985f-cefebc2f84a4,ORD-2024-0281,2566205d-339c-4157-a1f7-c907482ec0a3,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-06-12,2024-06-15,2024-06-15,2024-06-14,864.0,25.17,2.91,150.99,989.82,DELIVERED,PAID,PHONE,,,0,,0,,,Regular monthly order,2024-06-12,2024-06-14
c22acbbf-827e-4f93-8446-c893cfa254ef,ORD-2024-0282,34d40fdb-61b7-4fcd-8fd7-b6266b662296,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-06-12,2024-06-13,2024-06-13,2024-06-14,5904.0,277.51,4.7,1012.77,6639.26,DELIVERED,PARTIAL,TELEGRAM,,,0,,1,c361d450-2f4c-46b8-a441-3f819e888d3b,2024-06-12 16:27:00,,2024-06-12,2024-06-14
22c8f1a0-9909-4799-afc2-bc7f33019a08,ORD-2024-0283,a1165b38-7316-4cb3-85a9-b3308a230b7c,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,2024-06-13,2024-06-16,2024-06-15,2024-06-14,3456.0,0.0,0,622.08,4078.08,DELIVERED,PAID,FIELD,,,0,,0,,,,2024-06-13,2024-06-14
d4c98162-276c-424d-995b-c0ad59a7c576,ORD-2024-0284,7178f55e-6bbc-4f51-8768-e2277e170ca5,92522288-0375-4a48-a9b2-822815269255,2024-06-13,2024-06-15,2024-06-15,2024-06-14,4224.0,0.0,0,760.32,4984.32,DELIVERED,PARTIAL,TELEGRAM,2c4052a0-80ee-4a58-97b4-eda48b8ea8a0,,0,,0,,,Rush order,2024-06-13,2024-06-14
a0cc632e-faf8-4cb4-9c30-18b3012aa2db,ORD-2024-0285,115804b5-d9c6-401e-a450-d16354ecaf2d,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-06-13,2024-06-15,2024-06-16,2024-06-15,2448.0,8.52,0.35,439.11,2878.59,DELIVERED,PAID,FIELD,,,0,,0,,,Rush order,2024-06-13,2024-06-15
4cb4b59f-d96a-47d3-bb36-7a9bd457d65f,ORD-2024-0286,2cb90ac4-4648-4431-9037-ad47b22ad864,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,2024-06-14,2024-06-17,2024-06-15,2024-06-15,2592.0,85.58,3.3,451.16,2957.58,DELIVERED,PARTIAL,TELEGRAM,,,0,,1,c361d450-2f4c-46b8-a441-3f819e888d3b,2024-06-14 16:56:00,Rush order,2024-06-14,2024-06-15
0e173d51-7782-43fd-ae5b-1e4d65b7115d,ORD-2024-0287,76fd9001-d837-4dd4-9c5d-fae3eabe879a,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,2024-06-14,2024-06-16,2024-06-18,2024-06-17,2448.0,0.0,0,440.64,2888.64,DELIVERED,PARTIAL,PHONE,4ada273d-5a82-498b-8039-9a43171eff85,,0,,0,,,,2024-06-14,2024-06-17
584e8359-7114-4ac2-b58e-49efe6377e28,ORD-2024-0288,d175149d-f407-43df-900f-8f974386b491,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,2024-06-14,2024-06-15,2024-06-15,2024-06-14,5040.0,190.81,3.79,872.85,5722.04,DELIVERED,PAID,FIELD,,,0,,1,c361d450-2f4c-46b8-a441-3f819e888d3b,2024-06-14 16:31:00,,2024-06-14,2024-06-14
43219b38-1ac1-4fe9-966a-eba07ce310c9,ORD-2024-0289,dc84c823-845e-4588-859b-49a7e3d43b3c,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,2024-06-15,2024-06-16,2024-06-16,,3264.0,0.0,0,587.52,3851.52,SHIPPED,PARTIAL,FIELD,a37684c0-0fa0-49c8-8792-edc5e91abe1d,,0,,0,,,Rush order,2024-06-15,2024-06-15
c1b85a04-783d-485f-a4a1-86c5ad1dcbed,ORD-2024-0290,4260ce4c-5209-476c-afb1-655f9e02133d,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,2024-06-15,2024-06-16,2024-06-17,2024-06-18,2496.0,0.0,0,449.28,2945.28,DELIVERED,PARTIAL,FIELD,,,0,,0,,,,2024-06-15,2024-06-18
ea98793f-4e4e-42cb-b401-1dd6b97fd69d,ORD-2024-0291,22e73046-8fe1-47f8-b7e2-c67e1cc1a458,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,2024-06-16,2024-06-19,2024-06-19,2024-06-19,2448.0,106.18,4.34,421.53,2763.35,DELIVERED,PAID,FIELD,,,0,,1,c361d450-2f4c-46b8-a441-3f819e888d3b,2024-06-16 16:13:00,Rush order,2024-06-16,2024-06-19
83c7c127-d418-40c4-8c0f-93a939be17ba,ORD-2024-0292,256796f6-3eaf-4043-91bf-faa41d78325a,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-06-17,2024-06-18,2024-06-18,2024-06-18,864.0,0.0,0,155.52,1019.52,DELIVERED,PARTIAL,FIELD,ec9619ca-1760-44e4-9e11-b9f75cd738e8,,0,,0,,,Regular monthly order,2024-06-17,2024-06-18
d7657a75-cdd1-4b22-8b07-ea931ed6564f,ORD-2024-0293,6768cbbe-636f-40da-9bdd-6bfbbfd44019,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-06-17,2024-06-20,2024-06-20,2024-06-19,5856.0,0.0,0,1054.08,6910.08,DELIVERED,PARTIAL,TELEGRAM,,,0,,0,,,,2024-06-17,2024-06-19
0cb0e1d3-1edc-49a9-b88c-04abb2074886,ORD-2024-0294,672f6872-5e9a-4153-9cf7-9bad9ee0eff3,92522288-0375-4a48-a9b2-822815269255,2024-06-18,2024-06-21,2024-06-21,2024-06-22,2592.0,0.0,0,466.56,3058.56,DELIVERED,PAID,TELEGRAM,a2b035cb-e502-48c2-92a4-cd00e36fc2e2,,0,,0,,,,2024-06-18,2024-06-22
8698ed50-6485-427c-9059-772dfd1220e5,ORD-2024-0295,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-06-18,2024-06-19,2024-06-22,2024-06-23,4272.0,0.0,0,768.96,5040.96,DELIVERED,PAID,FIELD,a1658310-d4fd-402c-8cf6-4eb51157e035,,0,,0,,,,2024-06-18,2024-06-23
dc363b2f-27cc-4ede-9d40-2a4cd1d89173,ORD-2024-0296,fd656c0c-f9a1-4da7-a4c7-8f457f619af2,92522288-0375-4a48-a9b2-822815269255,2024-06-18,2024-06-21,2024-06-19,2024-06-18,2592.0,0.0,0,466.56,3058.56,DELIVERED,PAID,TELEGRAM,,,0,,0,,,,2024-06-18,2024-06-18
eaca7215-f1b6-454c-ab7c-0834f6ce0a1e,ORD-2024-0297,5881aaf5-037c-4728-9071-8b104e5413dc,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,2024-06-19,2024-06-21,2024-06-20,2024-06-20,4176.0,0.0,0,751.68,4927.68,DELIVERED,PARTIAL,FIELD,,,0,,0,,,,2024-06-19,2024-06-20
