visit_id,dealer_id,sales_person_id,visit_date,visit_type,purpose,check_in_time,check_out_time,duration_minutes,check_in_latitude,check_in_longitude,outcome,order_taken,order_id,collection_amount,next_action,next_visit_date,follow_up_required,raw_notes,source,created_at,updated_at
ffb4ccdf-d087-462d-9df8-bf5f3c6b18e7,0065fc9e-691f-412d-a732-28b741dbb336,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-12-28,PLANNED,COLLECTION,2024-12-28 10:08:00,2024-12-28 10:49:00,41,28.723402,77.113754,SUCCESSFUL,0,,9648,Confirm delivery date,2025-01-03,1,"Kal delivery aaya tha, sab theek hai. 1 case 1kg ka aur order diya hai.",TELEGRAM,2024-12-28 10:08:00,2024-12-28 10:49:00
8094cb48-cbd0-487a-9c0d-235b04164e81,0065fc9e-691f-412d-a732-28b741dbb336,fe0888ac-3ea5-4fba-846c-2294c69f1659,2025-01-01,PLANNED,ORDER,2025-01-01 16:35:00,2025-01-01 17:03:00,28,28.72318,77.113541,SUCCESSFUL,1,,0,Check stock levels,2025-01-11,0,New product inquiry - 2kg pack try karna chahte hain. Ordered 1 case trial.,TELEGRAM,2025-01-01 16:35:00,2025-01-01 17:03:00
6c09b8c3-28fa-4f5b-9e5a-99ad75294365,0065fc9e-691f-412d-a732-28b741dbb336,fe0888ac-3ea5-4fba-846c-2294c69f1659,2025-02-01,PLANNED,ORDER,2025-02-01 13:52:00,2025-02-01 14:18:00,26,28.723389,77.113503,SUCCESSFUL,1,,0,Deliver pending stock,2025-02-04,0,Owner ne kaha 2kg pack slow hai. 500g aur 1kg best seller hai unke yahan.,TELEGRAM,2025-02-01 13:52:00,2025-02-01 14:18:00
671d2634-151b-4472-b61c-160d652eacd3,0065fc9e-691f-412d-a732-28b741dbb336,fe0888ac-3ea5-4fba-846c-2294c69f1659,2025-02-05,PLANNED,ORDER,2025-02-05 15:12:00,2025-02-05 15:55:00,43,28.723379,77.113151,PARTIALLY_SUCCESSFUL,0,,0,Schedule next visit,2025-02-13,0,Payment collect kiya Rs 8000 cash. All dues clear. Next order Thursday.,TELEGRAM,2025-02-05 15:12:00,2025-02-05 15:55:00
c982bb6a-2765-487f-a64f-8da36ff22d45,0065fc9e-691f-412d-a732-28b741dbb336,fe0888ac-3ea5-4fba-846c-2294c69f1659,2025-02-19,PLANNED,ORDER,2025-02-19 11:11:00,2025-02-19 11:23:00,12,28.722712,77.113568,SUCCESSFUL,1,,0,Process replacement,2025-03-01,0,Payment pending Rs 12000. Owner ne bola month end pe denge. Reminded about credit limit.,TELEGRAM,2025-02-19 11:11:00,2025-02-19 11:23:00
cdcbbb6d-a514-46f5-a82e-0810df149f46,0065fc9e-691f-412d-a732-28b741dbb336,fe0888ac-3ea5-4fba-846c-2294c69f1659,2025-02-11,PLANNED,COLLECTION,2025-02-11 09:59:00,2025-02-11 10:22:00,23,28.722693,77.113798,PARTIALLY_SUCCESSFUL,0,,14132,Follow up for order,2025-02-19,0,Bohot rush tha shop mein. 5 min mein baat ki. Order phone pe denge shaam ko.,TELEGRAM,2025-02-11 09:59:00,2025-02-11 10:22:00
95e1c84e-07a3-42a0-b6ca-7c2ffcd147f6,0065fc9e-691f-412d-a732-28b741dbb336,fe0888ac-3ea5-4fba-846c-2294c69f1659,2025-01-27,PLANNED,ORDER,2025-01-27 09:46:00,2025-01-27 10:00:00,14,28.722691,77.113213,PARTIALLY_SUCCESSFUL,0,,0,Collect payment,2025-01-31,0,Festive season stock lena chahte hain. 5 case 500g + 3 case 1kg ka order next week.,TELEGRAM,2025-01-27 09:46:00,2025-01-27 10:00:00
b60b3b89-de29-4eb6-9479-d7682785e603,0065fc9e-691f-412d-a732-28b741dbb336,fe0888ac-3ea5-4fba-846c-2294c69f1659,2025-02-03,PLANNED,ORDER,2025-02-03 11:35:00,2025-02-03 12:20:00,45,28.723252,77.113355,SUCCESSFUL,1,,0,Confirm delivery date,2025-02-12,0,Visited store. Low stock on 1kg. Ordered 2 cases for delivery Thursday. Also collected Rs 2500 pending.,TELEGRAM,2025-02-03 11:35:00,2025-02-03 12:20:00
aae19539-d43f-4a6c-a222-1b38bb13e940,0065fc9e-691f-412d-a732-28b741dbb336,fe0888ac-3ea5-4fba-846c-2294c69f1659,2025-02-20,PLANNED,ORDER,2025-02-20 11:34:00,2025-02-20 12:12:00,38,28.723515,77.113547,UNSUCCESSFUL,0,,0,Check stock levels,2025-02-28,0,Bohot rush tha shop mein. 5 min mein baat ki. Order phone pe denge shaam ko.,TELEGRAM,2025-02-20 11:34:00,2025-02-20 12:12:00
67090299-c375-4d6c-9d88-244d52ef16a7,0065fc9e-691f-412d-a732-28b741dbb336,fe0888ac-3ea5-4fba-846c-2294c69f1659,2025-02-21,PLANNED,ORDER,2025-02-21 13:23:00,2025-02-21 14:01:00,38,28.723339,77.11398,SUCCESSFUL,1,,0,Follow up for order,2025-02-26,0,Complaint about last batch - some packets were damp. Assured replacement. Will send 6 pcs tomorrow.,TELEGRAM,2025-02-21 13:23:00,2025-02-21 14:01:00
579c6fc4-9c0e-4d9a-b479-5af7ed94bc22,0065fc9e-691f-412d-a732-28b741dbb336,fe0888ac-3ea5-4fba-846c-2294c69f1659,2025-02-04,PLANNED,ORDER,2025-02-04 13:58:00,2025-02-04 14:43:00,45,28.723185,77.113091,SUCCESSFUL,0,,0,Confirm delivery date,2025-02-12,1,"New month ka order: 3 case 500g, 2 case 1kg. Delivery by Friday. Payment on delivery.",TELEGRAM,2025-02-04 13:58:00,2025-02-04 14:43:00
53b7efdf-df92-4d30-94d2-680456cc67af,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-03-13,PLANNED,RELATIONSHIP,2024-03-13 10:36:00,2024-03-13 11:11:00,35,28.706861,77.106559,SUCCESSFUL,0,,0,Check stock levels,2024-03-23,1,Payment pending Rs 12000. Owner ne bola month end pe denge. Reminded about credit limit.,TELEGRAM,2024-03-13 10:36:00,2024-03-13 11:11:00
91a8c9ec-2948-4670-b062-7809c1071c07,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-03-05,PLANNED,ORDER,2024-03-05 15:05:00,2024-03-05 15:18:00,13,28.706978,77.107362,UNSUCCESSFUL,0,,0,Process replacement,2024-03-14,0,Rs 5000 collection kiya. Baki 3500 next week.,TELEGRAM,2024-03-05 15:05:00,2024-03-05 15:18:00
f8794ded-20a7-42e4-9852-e67056c14e7c,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-03-12,PLANNED,RELATIONSHIP,2024-03-12 09:40:00,2024-03-12 10:14:00,34,28.707168,77.106801,SUCCESSFUL,0,,0,Deliver pending stock,2024-03-20,0,Met owner's son. Father is unwell. Will follow up next week for order.,TELEGRAM,2024-03-12 09:40:00,2024-03-12 10:14:00
8f5267de-04f6-467c-bbdc-d3ba7253eb1b,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-03-20,DROP_SALE,RELATIONSHIP,2024-03-20 10:14:00,2024-03-20 10:51:00,37,28.707038,77.106614,SUCCESSFUL,0,,0,Collect payment,2024-03-30,0,Shop band tha. Neighbor ne bataya Tuesday ko aayenge. Will visit again.,TELEGRAM,2024-03-20 10:14:00,2024-03-20 10:51:00
7e01408e-b0d4-462c-8517-4a84323bead3,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-03-13,PLANNED,COLLECTION,2024-03-13 11:48:00,2024-03-13 12:06:00,18,28.707132,77.107134,SUCCESSFUL,0,,3745,Resolve complaint,2024-03-19,1,"New month ka order: 3 case 500g, 2 case 1kg. Delivery by Friday. Payment on delivery.",TELEGRAM,2024-03-13 11:48:00,2024-03-13 12:06:00
ddf1c380-581d-4321-b842-1a7ffbc37bb3,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-03-16,PLANNED,COLLECTION,2024-03-16 10:42:00,2024-03-16 11:18:00,36,28.706834,77.106827,SUCCESSFUL,0,,6206,Follow up for order,2024-03-23,1,Owner ne kaha 2kg pack slow hai. 500g aur 1kg best seller hai unke yahan.,TELEGRAM,2024-03-16 10:42:00,2024-03-16 11:18:00
4804bef5-0b33-44fb-b2cf-0df2d4e9026f,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-04-11,PLANNED,ORDER,2024-04-11 10:07:00,2024-04-11 10:20:00,13,28.706792,77.107314,SUCCESSFUL,0,,0,Schedule next visit,2024-04-14,0,Rs 5000 collection kiya. Baki 3500 next week.,TELEGRAM,2024-04-11 10:07:00,2024-04-11 10:20:00
187c37a6-05a4-4710-ad09-ae883d4f27e9,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-04-22,PLANNED,ORDER,2024-04-22 12:13:00,2024-04-22 12:57:00,44,28.707127,77.107212,SUCCESSFUL,1,,0,Deliver pending stock,2024-04-25,0,2 case 500g immediate chahiye. Drop sale arrange kiya nearby vehicle se.,TELEGRAM,2024-04-22 12:13:00,2024-04-22 12:57:00
ac927b22-a5a1-4320-a461-392f6c6a4ba1,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-04-08,PLANNED,ORDER,2024-04-08 13:03:00,2024-04-08 13:42:00,39,28.706652,77.106871,PARTIALLY_SUCCESSFUL,0,,0,Schedule next visit,2024-04-16,0,Gupta ji se mila. 2 case 1kg aur 1 case 500g ka order liya. Payment next visit pe denge.,TELEGRAM,2024-04-08 13:03:00,2024-04-08 13:42:00
c91c675a-9843-447f-ad6f-23f5ec85313c,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-04-18,PLANNED,ORDER,2024-04-18 10:57:00,2024-04-18 11:27:00,30,28.706732,77.106681,SUCCESSFUL,0,,0,Confirm delivery date,2024-04-21,1,2 case 500g immediate chahiye. Drop sale arrange kiya nearby vehicle se.,TELEGRAM,2024-04-18 10:57:00,2024-04-18 11:27:00
47dfa13b-c004-4fe5-be0e-6bfde8553677,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-04-30,PLANNED,ORDER,2024-04-30 13:15:00,2024-04-30 13:57:00,42,28.706902,77.106869,SUCCESSFUL,1,,0,Follow up for order,2024-05-07,1,Payment collect kiya Rs 8000 cash. All dues clear. Next order Thursday.,TELEGRAM,2024-04-30 13:15:00,2024-04-30 13:57:00
7cf37861-dcf2-48d4-8699-f45c4386d5ff,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-05-06,PLANNED,ORDER,2024-05-06 12:26:00,2024-05-06 12:51:00,25,28.706956,77.107087,SUCCESSFUL,1,,0,Confirm delivery date,2024-05-11,1,Sharma ji ne bola competition ka rate kam hai. Explained quality difference. Will think and order tomorrow.,TELEGRAM,2024-05-06 12:26:00,2024-05-06 12:51:00
37f690fa-9451-46a4-871e-b261b8d5c5cb,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-05-09,UNPLANNED,ORDER,2024-05-09 11:27:00,2024-05-09 11:46:00,19,28.707209,77.10664,PARTIALLY_SUCCESSFUL,0,,0,Collect payment,2024-05-13,1,Sharma ji ne bola competition ka rate kam hai. Explained quality difference. Will think and order tomorrow.,TELEGRAM,2024-05-09 11:27:00,2024-05-09 11:46:00
60594a81-5b61-4488-a7bb-078f1d3ad211,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-05-15,UNPLANNED,ORDER,2024-05-15 15:19:00,2024-05-15 15:57:00,38,28.707466,77.107119,PARTIALLY_SUCCESSFUL,0,,0,Schedule next visit,2024-05-20,0,Rs 5000 collection kiya. Baki 3500 next week.,TELEGRAM,2024-05-15 15:19:00,2024-05-15 15:57:00
ca0fa548-bf63-4897-8750-fdb3dfffd1df,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-06-11,PLANNED,COLLECTION,2024-06-11 12:14:00,2024-06-11 12:25:00,11,28.707424,77.106616,SUCCESSFUL,0,,11774,Confirm delivery date,2024-06-19,1,"Kal delivery aaya tha, sab theek hai. 1 case 1kg ka aur order diya hai.",TELEGRAM,2024-06-11 12:14:00,2024-06-11 12:25:00
ce5ceee8-3bb0-4762-b064-5fa54942b70f,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-06-05,PLANNED,ORDER,2024-06-05 15:48:00,2024-06-05 15:58:00,10,28.707594,77.106705,UNSUCCESSFUL,0,,0,Resolve complaint,2024-06-11,1,Store closed for renovation. Will reopen in 2 weeks. Check back then.,TELEGRAM,2024-06-05 15:48:00,2024-06-05 15:58:00
cf402aeb-ae83-4b52-af7d-6f646c49d1af,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-06-22,PLANNED,RELATIONSHIP,2024-06-22 12:27:00,2024-06-22 13:02:00,35,28.707252,77.107306,PARTIALLY_SUCCESSFUL,0,,0,Check stock levels,2024-07-01,0,Payment pending Rs 12000. Owner ne bola month end pe denge. Reminded about credit limit.,TELEGRAM,2024-06-22 12:27:00,2024-06-22 13:02:00
8937b37f-542e-4e3b-9c8a-587d5ab67da9,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-06-24,PLANNED,COLLECTION,2024-06-24 09:33:00,2024-06-24 09:49:00,16,28.707522,77.10736,SUCCESSFUL,0,,14049,Resolve complaint,2024-07-03,0,Shop band tha. Neighbor ne bataya Tuesday ko aayenge. Will visit again.,TELEGRAM,2024-06-24 09:33:00,2024-06-24 09:49:00
ec1a14a9-6326-44d4-b18e-e6bf37419de7,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-07-01,PLANNED,ORDER,2024-07-01 13:49:00,2024-07-01 14:17:00,28,28.707257,77.106537,SUCCESSFUL,1,,0,Deliver pending stock,2024-07-11,0,Store closed for renovation. Will reopen in 2 weeks. Check back then.,TELEGRAM,2024-07-01 13:49:00,2024-07-01 14:17:00
e4e0420e-f3ef-45fb-9457-180186dc0607,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-07-23,PLANNED,RELATIONSHIP,2024-07-23 11:25:00,2024-07-23 12:01:00,36,28.706669,77.106936,SUCCESSFUL,0,,0,Resolve complaint,2024-08-02,1,Payment collect kiya Rs 8000 cash. All dues clear. Next order Thursday.,TELEGRAM,2024-07-23 11:25:00,2024-07-23 12:01:00
cdd0ff7f-bf0c-4579-ad5e-4fe97b6a93a3,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-07-06,PLANNED,ORDER,2024-07-06 10:45:00,2024-07-06 11:23:00,38,28.707351,77.107209,SUCCESSFUL,1,,0,Deliver pending stock,2024-07-15,0,Shop band tha. Neighbor ne bataya Tuesday ko aayenge. Will visit again.,TELEGRAM,2024-07-06 10:45:00,2024-07-06 11:23:00
e8ca3bc1-c98f-4b38-8628-f0557ed6b8f1,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-07-15,PLANNED,COLLECTION,2024-07-15 11:10:00,2024-07-15 11:29:00,19,28.706695,77.10679,SUCCESSFUL,0,,12166,Confirm delivery date,2024-07-22,0,Rs 5000 collection kiya. Baki 3500 next week.,TELEGRAM,2024-07-15 11:10:00,2024-07-15 11:29:00
54845362-24ef-41f7-8d53-fd42460a7fc8,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-07-08,PLANNED,RELATIONSHIP,2024-07-08 09:29:00,2024-07-08 10:10:00,41,28.707188,77.106488,UNSUCCESSFUL,0,,0,Confirm delivery date,2024-07-14,1,"Competitor ka boy bhi aaya tha. Owner ne bola humare rate theek hai, loyal hain.",TELEGRAM,2024-07-08 09:29:00,2024-07-08 10:10:00
69b59fc2-ff96-41b3-92a8-d7b0f580ef25,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-07-20,PLANNED,COLLECTION,2024-07-20 12:56:00,2024-07-20 13:41:00,45,28.707202,77.107307,SUCCESSFUL,0,,10799,Follow up for order,2024-07-25,1,Owner ne kaha 2kg pack slow hai. 500g aur 1kg best seller hai unke yahan.,TELEGRAM,2024-07-20 12:56:00,2024-07-20 13:41:00
db8481c6-3f7b-4c67-9aa3-3b54267d920c,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-08-26,PLANNED,ORDER,2024-08-26 10:03:00,2024-08-26 10:19:00,16,28.707316,77.107093,SUCCESSFUL,1,,0,Deliver pending stock,2024-09-05,0,Owner ne kaha 2kg pack slow hai. 500g aur 1kg best seller hai unke yahan.,TELEGRAM,2024-08-26 10:03:00,2024-08-26 10:19:00
c6fc9053-621e-4b6c-80b8-729827c828d9,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-08-02,PLANNED,ORDER,2024-08-02 15:52:00,2024-08-02 16:06:00,14,28.707487,77.106547,PARTIALLY_SUCCESSFUL,0,,0,Confirm delivery date,2024-08-07,1,"New month ka order: 3 case 500g, 2 case 1kg. Delivery by Friday. Payment on delivery.",TELEGRAM,2024-08-02 15:52:00,2024-08-02 16:06:00
1d8e1f2f-4882-45c1-97d3-ff6db05519b8,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-08-08,PLANNED,ORDER,2024-08-08 10:30:00,2024-08-08 10:58:00,28,28.706904,77.107057,SUCCESSFUL,0,,0,Check stock levels,2024-08-13,0,"Competitor ka boy bhi aaya tha. Owner ne bola humare rate theek hai, loyal hain.",TELEGRAM,2024-08-08 10:30:00,2024-08-08 10:58:00
ab01ccc2-c1e2-4ee8-b269-54ff15a625b4,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-09-21,PLANNED,ORDER,2024-09-21 12:45:00,2024-09-21 13:13:00,28,28.706646,77.106506,RESCHEDULED,0,,0,Collect payment,2024-09-27,0,Bohot rush tha shop mein. 5 min mein baat ki. Order phone pe denge shaam ko.,TELEGRAM,2024-09-21 12:45:00,2024-09-21 13:13:00
84078301-06a4-4982-b950-5a39ad220942,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-09-13,PLANNED,RELATIONSHIP,2024-09-13 12:00:00,2024-09-13 12:22:00,22,28.706898,77.10655,PARTIALLY_SUCCESSFUL,0,,0,Schedule next visit,2024-09-21,0,Rs 5000 collection kiya. Baki 3500 next week.,TELEGRAM,2024-09-13 12:00:00,2024-09-13 12:22:00
625089c8-023c-452f-a0b7-fd630a3f5abc,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-09-13,PLANNED,COLLECTION,2024-09-13 09:53:00,2024-09-13 10:14:00,21,28.706982,77.107154,SUCCESSFUL,0,,14161,Confirm delivery date,2024-09-16,0,"Competitor ka boy bhi aaya tha. Owner ne bola humare rate theek hai, loyal hain.",TELEGRAM,2024-09-13 09:53:00,2024-09-13 10:14:00
4cd146e4-a07d-4470-aa81-989e589e5abd,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-09-19,UNPLANNED,COLLECTION,2024-09-19 14:29:00,2024-09-19 15:05:00,36,28.707479,77.106781,UNSUCCESSFUL,0,,1417,Check stock levels,2024-09-22,1,Payment collect kiya Rs 8000 cash. All dues clear. Next order Thursday.,TELEGRAM,2024-09-19 14:29:00,2024-09-19 15:05:00
048e4d33-285c-41ec-994b-5b497f687dce,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-09-14,PLANNED,ORDER,2024-09-14 09:21:00,2024-09-14 09:55:00,34,28.707215,77.106872,SUCCESSFUL,0,,0,Collect payment,2024-09-21,0,Payment collect kiya Rs 8000 cash. All dues clear. Next order Thursday.,TELEGRAM,2024-09-14 09:21:00,2024-09-14 09:55:00
7e6b455e-274e-4b02-b6cc-242a0e77c209,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-09-10,PLANNED,COLLECTION,2024-09-10 12:23:00,2024-09-10 13:01:00,38,28.70686,77.106784,PARTIALLY_SUCCESSFUL,0,,5458,Collect payment,2024-09-18,0,"Quick visit. No order today, stock sufficient. Chai pi aur nikal gaya.",TELEGRAM,2024-09-10 12:23:00,2024-09-10 13:01:00
6f624811-df60-4b9e-a5b2-ed3e3f5b96b5,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-10-21,PLANNED,COLLECTION,2024-10-21 11:12:00,2024-10-21 11:43:00,31,28.707518,77.106792,UNSUCCESSFUL,0,,12500,Check stock levels,2024-10-26,0,Rs 5000 collection kiya. Baki 3500 next week.,TELEGRAM,2024-10-21 11:12:00,2024-10-21 11:43:00
afdb5670-3fa3-4233-84ff-aa195113a3c9,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-10-22,PLANNED,ORDER,2024-10-22 09:29:00,2024-10-22 10:03:00,34,28.707166,77.106486,PARTIALLY_SUCCESSFUL,0,,0,Follow up for order,2024-10-26,0,Shop band tha. Neighbor ne bataya Tuesday ko aayenge. Will visit again.,TELEGRAM,2024-10-22 09:29:00,2024-10-22 10:03:00
36402f61-c323-469f-b7a9-2e1c88f365e3,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-10-12,PLANNED,RELATIONSHIP,2024-10-12 12:20:00,2024-10-12 12:42:00,22,28.706921,77.106801,SUCCESSFUL,0,,0,Confirm delivery date,2024-10-16,0,Visited store. Low stock on 1kg. Ordered 2 cases for delivery Thursday. Also collected Rs 2500 pending.,TELEGRAM,2024-10-12 12:20:00,2024-10-12 12:42:00
929598b9-e050-4ae7-8e42-c3c537f68acc,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-09-27,DROP_SALE,COLLECTION,2024-09-27 10:13:00,2024-09-27 10:57:00,44,28.706915,77.107425,SUCCESSFUL,0,,5718,Schedule next visit,2024-10-03,1,Complaint about last batch - some packets were damp. Assured replacement. Will send 6 pcs tomorrow.,TELEGRAM,2024-09-27 10:13:00,2024-09-27 10:57:00
ce7d7e32-3000-4bf7-ab4f-5046607f63dd,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-11-02,PLANNED,COMPLAINT,2024-11-02 09:06:00,2024-11-02 09:40:00,34,28.70707,77.106661,SUCCESSFUL,0,,0,Confirm delivery date,2024-11-10,0,"Quick visit. No order today, stock sufficient. Chai pi aur nikal gaya.",TELEGRAM,2024-11-02 09:06:00,2024-11-02 09:40:00
55aa99ba-8fb2-4bb3-aeb3-52506a07dc06,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-11-21,PLANNED,COMPLAINT,2024-11-21 16:36:00,2024-11-21 16:54:00,18,28.707446,77.107181,SUCCESSFUL,0,,0,Collect payment,2024-12-01,0,Store closed for renovation. Will reopen in 2 weeks. Check back then.,TELEGRAM,2024-11-21 16:36:00,2024-11-21 16:54:00
ff8ac448-2e5f-49fb-9f99-c8d414428e5b,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-11-06,PLANNED,RELATIONSHIP,2024-11-06 13:58:00,2024-11-06 14:31:00,33,28.707344,77.107147,SUCCESSFUL,0,,0,Check stock levels,2024-11-16,0,Stock check kiya - 500g khatam hone wala hai. 3 case ka order Tuesday tak chahiye.,TELEGRAM,2024-11-06 13:58:00,2024-11-06 14:31:00
ce1f3205-292e-4788-9342-31ed01bd18a5,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-11-13,PLANNED,RELATIONSHIP,2024-11-13 13:49:00,2024-11-13 14:21:00,32,28.706771,77.106585,SUCCESSFUL,0,,0,Collect payment,2024-11-21,0,Stock check kiya - 500g khatam hone wala hai. 3 case ka order Tuesday tak chahiye.,TELEGRAM,2024-11-13 13:49:00,2024-11-13 14:21:00
7d6288d7-ce25-4552-a109-c973837b81ae,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-12-18,PLANNED,ORDER,2024-12-18 12:35:00,2024-12-18 12:55:00,20,28.707028,77.106823,RESCHEDULED,0,,0,Process replacement,2024-12-27,0,Payment collect kiya Rs 8000 cash. All dues clear. Next order Thursday.,TELEGRAM,2024-12-18 12:35:00,2024-12-18 12:55:00
bb4c7fd1-5b43-4465-9581-8bac91eea163,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-12-07,PLANNED,COLLECTION,2024-12-07 16:07:00,2024-12-07 16:46:00,39,28.707466,77.106658,SUCCESSFUL,0,,2099,Process replacement,2024-12-11,0,New product inquiry - 2kg pack try karna chahte hain. Ordered 1 case trial.,TELEGRAM,2024-12-07 16:07:00,2024-12-07 16:46:00
22ffd1b1-02e2-4ca3-9d0c-1d2a814846c1,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-12-14,PLANNED,COLLECTION,2024-12-14 09:05:00,2024-12-14 09:28:00,23,28.707547,77.107118,PARTIALLY_SUCCESSFUL,0,,10015,Follow up for order,2024-12-19,0,Store closed for renovation. Will reopen in 2 weeks. Check back then.,TELEGRAM,2024-12-14 09:05:00,2024-12-14 09:28:00
2a7f8d28-5476-4920-9411-e3dc4e7566b5,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,fe0888ac-3ea5-4fba-846c-2294c69f1659,2024-12-14,PLANNED,ORDER,2024-12-14 12:43:00,2024-12-14 13:13:00,30,28.707324,77.107401,SUCCESSFUL,0,,0,Process replacement,2024-12-22,0,Payment pending Rs 12000. Owner ne bola month end pe denge. Reminded about credit limit.,TELEGRAM,2024-12-14 12:43:00,2024-12-14 13:13:00
